ETH Address,Stake,Tier,Participation
0x3bb1...b618,1000,3,4
0x7e49...f65c,1025,3,4
0x5e5a...e622,500,4,2
0xb5cf...e28f,150,5,1
0x9a08...7205,501,4,2
0x1f67...fd21,511,4,2
0xac25...d2ec,500,4,2
0xe771...b807,1107,3,4
0x8f7a...70e4,500,4,2
0x7ef4...5370,1554,3,6
0x6adc...08fc,150,5,1
0xaa26...e3bf,151,5,1
0x5d20...2b8f,781,4,2
0x8a30...bfc8,501,4,2
0x6437...c60e,1000,3,4
0xf20f...1906,1006,3,4
0x9d2e...bbe6,500,4,2
0xa417...fb07,1002,3,4
0xe771...b807,1107,3,4
0x2765...df73,1005,3,4
0x42e2...fb22,1000,3,4
0x818d...5c50,1000,3,4
0x933d...b244,1077,3,4
0xd049...2e9f,502,4,2
0x4cad...f9be,1543,3,6
0x21f2...b313,1004,3,4
0x0052...52c1,500,4,2
0x7ef4...5370,1554,3,6
0x38d9...e8e3,1004,3,4
0x35a2...4b81,1503,3,6
0xb9fd...1c40,1001,3,4
0x0602...185b,501,4,2
0xb676...c44c,1000,3,4
0x5c22...c7ec,160,5,1
0xe8b5...fab0,1000,3,4
0x584d...14ac,1025,3,4
0x570c...e9d0,1049,3,4
0xe62d...21f0,151,5,1
0xb29d...3a3b,1001,3,4
0xfe37...9f2a,1003,3,4
0x9617...d0de,1000,3,4
0x6fd6...d7c7,1000,3,4
0xbcf1...8bf7,1011,3,4
0x4e65...c954,1000,3,4
0x7422...b8a7,500,4,2
0x4590...662b,157,5,1
0x3146...af50,1272,3,5
0xcee7...35b3,1000,3,4
0x6796...8ee6,150,5,1
0xb488...c98d,1002,3,4
0xf692...425e,1020,3,4
0x1920...6546,1955,3,7
0x773e...2446,1019,3,4
0x696a...a56c,500,4,2
0xf7e1...38f6,1005,3,4
0x672c...60e5,157,5,1
0xd850...8052,160,5,1
0x6625...ca6a,1086,3,4
0x2348...35e1,1040,3,4
0x5c50...437c,1050,3,4
0x9264...e2d8,1001,3,4
0x2af6...a1c1,500,4,2
0x06be...e5eb,1040,3,4
0x52ce...122c,510,4,2
0xea19...a9d0,500,4,2
0xcea3...b050,150,5,1
0x522e...691d,633,4,2
0xdf2e...dc80,1000,3,4
0xe0c2...5e2b,2750,3,11
0x584d...14ac,1025,3,4
0x579a...d5e5,1002,3,4
0xbf86...74cb,1000,3,4
0x32e6...154c,505,4,2
0x5ffc...aa6c,1000,3,4
0xb00f...0791,1038,3,4
0x6eb4...03e4,2000,3,8
0x57fb...cbbb,2006,3,8
0xbf86...74cb,1000,3,4
0xd5ea...6b0d,150,5,1
0x4ebe...1893,1001,3,4
0x7358...bfea,1012,3,4
0x4cad...f9be,1543,3,6
0x20cb...f32d,1047,3,4
0x242f...5d18,1000,3,4
0x5d1a...b6e3,1000,3,4
0x5ffc...aa6c,1000,3,4
0x5a01...0760,1000,3,4
0xb82f...a4cf,1219,3,4
0x91b9...5d48,154,5,1
0x148a...e04e,1002,3,4
0x3fae...83e3,1003,3,4
0x9b8e...6f68,156,5,1
0x607c...393d,506,4,2
0x97d3...a281,1001,3,4
0xe209...242f,162,5,1
0x3048...fb45,559,4,2
0xebde...dabc,500,4,2
0xdf3f...0404,1000,3,4
0x058a...b4e1,151,5,1
0x02c2...b179,1000,3,4
0x833d...29bf,1074,3,4
0xbfad...ad6c,1000,3,4
0x760e...e8fe,1006,3,4
0x409b...9f00,150,5,1
0x012d...9ea7,1022,3,4
0x005c...c6ed,504,4,2
0x6997...64fd,1021,3,4
0xc757...e677,150,5,1
0x6d34...e4a4,515,4,2
0xc37e...2ca7,1000,3,4
0x1920...6546,1955,3,7
0x30d9...f7cb,500,4,2
0x8a30...bfc8,501,4,2
0xd622...741d,150,5,1
0x43ba...7162,1014,3,4
0x87f5...a695,1033,3,4
0x5c70...5992,1004,3,4
0x1643...fb98,1020,3,4
0xd114...b6c4,1369,3,5
0x0770...b916,1115,3,4
0x8558...e58c,1019,3,4
0x9bb9...0d34,1309,3,5
0x0099...208b,1001,3,4
0x9ec3...d999,1009,3,4
0x9ec3...d999,1009,3,4
0x947f...74d2,2263,3,9
0xbe92...c586,151,5,1
0x7841...8dbc,1000,3,4
0xc20d...ff31,150,5,1
0x73b6...82f8,1026,3,4
0x54ad...5a27,1011,3,4
0x4a1b...9068,1250,3,5
0x51bd...dd53,199,5,1
0x7a35...e347,2344,3,9
0xc74d...77f0,1000,3,4
0x1fa2...4869,1001,3,4
0x0ebf...cced,385,5,1
0xfe72...5876,151,5,1
0xb33b...e7f1,1000,3,4
0xfa23...9760,1012,3,4
0x118e...d504,500,4,2
0x2411...4949,1042,3,4
0x3769...5c12,500,4,2
0xe7da...875d,1007,3,4
0xa2c7...8d58,150,5,1
0x64c8...9100,1007,3,4
0xbecb...1621,156,5,1
0x0099...208b,1001,3,4
0x5d0d...f2ab,1027,3,4
0x6fd6...d7c7,1000,3,4
0xaf03...87af,1005,3,4
0xf21c...5cc8,1001,3,4
0xaee9...f049,500,4,2
0x5bb0...10a8,151,5,1
0x202c...c4ac,152,5,1
0x57fb...cbbb,2006,3,8
0x2ce3...1635,503,4,2
0x93cf...f568,1010,3,4
0x1785...bbdd,1005,3,4
0xbdcb...0e9d,502,4,2
0xb117...1432,1035,3,4
0xe0c2...5e2b,2750,3,11
0x11c0...04f6,1130,3,4
0x30ee...19e7,150,5,1
0xbce5...0150,1000,3,4
0x8ceb...f1ee,1009,3,4
0x83a3...a3be,1057,3,4
0x66d8...2494,1627,3,6
0x127c...5811,156,5,1
0x49cb...d672,3383,3,13
0xc445...f9e7,1273,3,5
0x9bb9...0d34,1309,3,5
0xbd78...afaa,1003,3,4
0xe5c3...20b6,160,5,1
0xe180...f95c,2562,3,10
0x0a44...0754,509,4,2
0xe0c2...5e2b,2750,3,11
0x3a96...f08c,1001,3,4
0x26de...8fcf,150,5,1
0xbf86...74cb,1000,3,4
0x5d88...1495,1000,3,4
0x7463...0124,1046,3,4
0xc697...5e0e,1007,3,4
0x85b8...c928,1095,3,4
0x5821...f1f6,1002,3,4
0x61f4...75d3,1002,3,4
0xd5b5...6d37,158,5,1
0x4f3f...4a31,152,5,1
0x1eb9...9854,150,5,1
0x586b...4f10,503,4,2
0x89a8...5b0d,246,5,1
0x5821...f1f6,1002,3,4
0x8639...1063,1001,3,4
0x980b...53a2,2001,3,8
0xa94e...83d9,1002,3,4
0x6a75...f6c0,696,4,2
0x58ec...d562,1001,3,4
0x9c53...3a13,515,4,2
0x833d...29bf,1074,3,4
0x0d51...d862,500,4,2
0xc205...1bda,1027,3,4
0xefb9...5ea0,1153,3,4
0x7463...0124,1046,3,4
0xea69...40ff,506,4,2
0x4b54...36a0,503,4,2
0xc304...3fb5,1000,3,4
0xbcfd...a7ff,1559,3,6
0x6fbb...6167,500,4,2
0xacbb...0e5a,522,4,2
0x7427...3f3e,157,5,1
0x980b...53a2,2001,3,8
0xa1fb...6492,1015,3,4
0x7358...bfea,1012,3,4
0x045d...e696,150,5,1
0x3ed1...d451,1084,3,4
0x1ca8...1f2a,151,5,1
0x947f...74d2,2263,3,9
0x4e9b...39d6,362,5,1
0x4225...20da,1000,3,4
0x947f...74d2,2263,3,9
0xfd78...8601,1250,3,5
0xe180...f95c,2562,3,10
0x0cb0...59c8,503,4,2
0x7161...120e,153,5,1
0x0610...4e74,1013,3,4
0x36e0...52bd,1000,3,4
0xb737...a2a4,1000,3,4
0xb2e1...efd2,1119,3,4
0x5602...6791,1005,3,4
0x4627...bba3,1029,3,4
0x5358...76fc,1045,3,4
0x64c8...9100,1007,3,4
0xbcfd...a7ff,1559,3,6
0xdb7d...1c42,1135,3,4
0x7b56...57a2,1011,3,4
0xae59...83c2,1408,3,5
0x7591...c6e2,1001,3,4
0xec81...4845,1050,3,4
0x5c70...5992,1004,3,4
0x80e7...88b7,1001,3,4
0x242f...5d18,1000,3,4
0xa244...0557,160,5,1
0x252e...8586,1064,3,4
0xc24d...27e8,1000,3,4
0x570c...e9d0,1049,3,4
0xcd10...bd42,1000,3,4
0x6725...264b,500,4,2
0x0466...be97,547,4,2
0x06a6...ad35,505,4,2
0x7934...be39,1118,3,4
0xb054...495b,150,5,1
0xa403...bc0f,1000,3,4
0x470f...8b95,1038,3,4
0xa0dd...f22d,160,5,1
0xf097...610e,1000,3,4
0xf4c4...ef5c,150,5,1
0x5072...9de1,1069,3,4
0x2b2d...4b9a,500,4,2
0x36e0...52bd,1000,3,4
0x6ee7...e89c,1005,3,4
0xb117...1432,1035,3,4
0x38ed...7314,150,5,1
0xce6d...6059,155,5,1
0x6df2...082e,154,5,1
0x9530...6cfa,510,4,2
0x9702...7664,161,5,1
0xa8dd...78f7,500,4,2
0x9bcd...d353,150,5,1
0xefbb...3f86,1000,3,4
0x23c7...7f2d,168,5,1
0xde8f...198b,158,5,1
0xf46d...3171,1042,3,4
0xb676...c44c,1000,3,4
0x0ada...b347,876,4,2
0xe180...f95c,2562,3,10
0xea19...a9d0,500,4,2
0xbd84...6a35,1000,3,4
0xb44f...afb7,153,5,1
0x79f1...cb4c,1001,3,4
0xf4e7...4715,153,5,1
0x4362...c417,1001,3,4
0xbb2d...5fd4,168,5,1
0xaa6b...a173,150,5,1
0xc74d...77f0,1000,3,4
0x4f50...4815,1005,3,4
0x3fae...83e3,1003,3,4
0x607c...393d,506,4,2
0xeb20...6eaa,152,5,1
0xbd78...afaa,1003,3,4
0x02c2...b179,1000,3,4
0x760e...e8fe,1006,3,4
0xac79...7ea1,1016,3,4
0x0474...5a85,1000,3,4
0x087f...554b,1328,3,5
0x360f...cc95,1000,3,4
0xd049...2e9f,502,4,2
0xdcae...82c4,163,5,1
0x64a2...e289,502,4,2
0x2765...df73,1005,3,4
0xbf27...241c,1000,3,4
0x9054...3e47,1021,3,4
0x725b...924f,1000,3,4
0x4627...bba3,1029,3,4
0xcfbe...cf5c,1042,3,4
0xe3f7...86dc,1010,3,4
0xc8a9...5204,156,5,1
0x3d34...bcc7,500,4,2
0x53c4...acda,1000,3,4
0x2dc4...35e7,503,4,2
0xf1e2...6129,1001,3,4
0x54ad...5a27,1011,3,4
0x99f6...a375,1006,3,4
0x121d...c702,157,5,1
0x6c17...a444,503,4,2
0xb737...a2a4,1000,3,4
0xc8bf...ce63,150,5,1
0xcad3...700b,1013,3,4
0xcc3c...1710,1013,3,4
0x1fa2...4869,1001,3,4
0x2863...8031,1201,3,4
0xd630...1699,530,4,2
0x89e4...c382,160,5,1
0xdaab...4363,501,4,2
0x9980...4f3b,1007,3,4
0x5466...f544,511,4,2
0x49cb...d672,3383,3,13
0x7cdd...a398,1000,3,4
0x6eb4...03e4,2000,3,8
0x4660...9980,1000,3,4
0x448b...7f83,150,5,1
0x6c17...a444,503,4,2
0xd3ae...77e7,1004,3,4
0x2a58...d205,150,5,1
0x4d9d...ae22,153,5,1
0xf0ce...5cd8,165,5,1
0x6eb4...03e4,2000,3,8
0x3719...215c,195,5,1
0xef30...1f02,1084,3,4
0x380d...b101,503,4,2
0x5358...76fc,1045,3,4
0x0717...a857,1000,3,4
0xe553...b707,1007,3,4
0x77e3...3026,150,5,1
0xc583...5d5c,1008,3,4
0x6e42...34c0,170,5,1
0xdb3b...58a4,1001,3,4
0x0538...91b2,1000,3,4
0x00ac...d697,2081,3,8
0xcee7...35b3,1000,3,4
0xcee4...68aa,1005,3,4
0xdb7d...1c42,1135,3,4
0x947f...74d2,2263,3,9
0x2dc4...35e7,503,4,2
0x584d...14ac,1025,3,4
0xeb00...11c3,1010,3,4
0x5a01...0760,1000,3,4
0xc495...4a36,1009,3,4
0xf7e1...38f6,1005,3,4
0x3aab...f261,153,5,1
0xd30c...7967,2175,3,8
0xd51a...98ff,1002,3,4
0x42e2...fb22,1000,3,4
0xb82f...a4cf,1219,3,4
0x6d6d...8855,518,4,2
0xa95f...d3de,514,4,2
0xf3c3...600f,1009,3,4
0xb7e0...7c5c,1003,3,4
0x7a71...ef5c,153,5,1
0xb30f...cb8d,507,4,2
0x62ae...a762,225,5,1
0x82b7...369e,173,5,1
0xc445...f9e7,1273,3,5
0x61f4...75d3,1002,3,4
0x8bfb...2558,1007,3,4
0x6d34...e4a4,515,4,2
0x773e...2446,1019,3,4
0x73b6...82f8,1026,3,4
0x3ed1...d451,1084,3,4
0xde78...9c71,1023,3,4
0xb497...d51b,1000,3,4
0xb17d...d97e,1001,3,4
0x4a1b...9068,1250,3,5
0x1c72...03a2,1045,3,4
0xb488...c98d,1002,3,4
0x148a...e04e,1002,3,4
0x5c70...5992,1004,3,4
0x7b56...57a2,1011,3,4
0xa0a6...5644,151,5,1
0xa275...6335,1007,3,4
0xe0c2...5e2b,2750,3,11
0xd0f5...7912,1015,3,4
0x006f...60ee,152,5,1
0xb488...c98d,1002,3,4
0x38d9...e8e3,1004,3,4
0x0290...2271,155,5,1
0xa3dc...07b2,508,4,2
0x49cb...d672,3383,3,13
0x7c0d...2e22,223,5,1
0x7a35...e347,2344,3,9
0x3958...f104,150,5,1
0x8122...3b56,157,5,1
0x6ee7...e89c,1005,3,4
0x0717...a857,1000,3,4
0x980b...53a2,2001,3,8
0x0d97...56d1,150,5,1
0x44c9...e42e,500,4,2
0x8ca9...45d2,1001,3,4
0x8558...e58c,1019,3,4
0x4660...9980,1000,3,4
0x844e...b353,502,4,2
0x95f4...3b04,1009,3,4
0xfff5...b455,1010,3,4
0x2ad9...8d14,1010,3,4
0x648e...0e33,1008,3,4
0x2765...df73,1005,3,4
0xa674...504c,1010,3,4
0x3d52...0e63,1521,3,6
0x8639...1063,1001,3,4
0xb29d...3a3b,1001,3,4
0x470f...8b95,1038,3,4
0xb676...c44c,1000,3,4
0xcbfd...ceb4,150,5,1
0xe553...b707,1007,3,4
0xc32c...e8eb,1003,3,4
0x66d8...2494,1627,3,6
0xe859...05af,501,4,2
0x8558...e58c,1019,3,4
0x8021...2a4b,317,5,1
0x4a51...6b04,503,4,2
0xb7e0...7c5c,1003,3,4
0x8016...c8b6,500,4,2
0x648e...0e33,1008,3,4
0x5c4e...3f72,501,4,2
0x0610...4e74,1013,3,4
0x0770...b916,1115,3,4
0xe859...05af,501,4,2
0xb6fb...bb62,1032,3,4
0x6a75...f6c0,696,4,2
0x5c50...437c,1050,3,4
0xb5e6...94f2,150,5,1
0x68da...8e9a,1000,3,4
0x0837...d50f,152,5,1
0xa03c...0e9e,500,4,2
0x5967...a437,1011,3,4
0xdaab...4363,501,4,2
0x6f66...e856,1095,3,4
0xec81...4845,1050,3,4
0x7a35...e347,2344,3,9
0xac79...7ea1,1016,3,4
0xbd84...6a35,1000,3,4
0xdba5...ba62,155,5,1
0x8f99...3fe9,150,5,1
0xc4f0...b914,1350,3,5
0xb223...9f2c,150,5,1
0x52c2...fac9,150,5,1
0x7e5e...7eb6,153,5,1
0x818d...5c50,1000,3,4
0xfa10...7714,153,5,1
0x23f8...0724,150,5,1
0x5c50...437c,1050,3,4
0xc815...10dc,401,5,1
0x4254...b20f,1000,3,4
0x831c...c4e7,1002,3,4
0x012d...9ea7,1022,3,4
0xac79...7ea1,1016,3,4
0x787d...e18e,1000,3,4
0xa403...bc0f,1000,3,4
0xc304...3fb5,1000,3,4
0x11c0...04f6,1130,3,4
0xb1c7...38e3,1000,3,4
0xdbfb...5acf,552,4,2
0xf6dc...068d,162,5,1
0x140e...d5aa,503,4,2
0xc840...a3d0,1000,3,4
0x3562...a82a,500,4,2
0xc9a3...48a2,244,5,1
0x39cf...a497,510,4,2
0x7af5...40ec,154,5,1
0x5b88...011b,150,5,1
0xfe37...9f2a,1003,3,4
0xd8d0...4477,181,5,1
0x4660...9980,1000,3,4
0x168b...6033,150,5,1
0x6b2b...fb65,1016,3,4
0xc697...5e0e,1007,3,4
0x68da...8e9a,1000,3,4
0x11c7...b2e0,500,4,2
0xb1c8...7eae,500,4,2
0x2411...4949,1042,3,4
0xc583...5d5c,1008,3,4
0x35a2...4b81,1503,3,6
0x8ca9...45d2,1001,3,4
0x4e65...c954,1000,3,4
0x639c...621d,223,5,1
0x35ad...7204,652,4,2
0xbcfd...a7ff,1559,3,6
0x95f4...3b04,1009,3,4
0x4a1b...9068,1250,3,5
0xf7e1...38f6,1005,3,4
0x8c08...a1fc,150,5,1
0x579a...d5e5,1002,3,4
0x685c...8bc9,598,4,2
0x3aed...091a,407,5,1
0xeb61...507e,501,4,2
0x5c98...e3cb,1549,3,6
0x896b...d2c8,505,4,2
0xc495...4a36,1009,3,4
0xde78...9c71,1023,3,4
0xc515...29e3,150,5,1
0x68b3...16db,674,4,2
0x70cc...c649,1000,3,4
0x86bf...743b,1000,3,4
0x5515...056a,559,4,2
0xf8d2...9e71,1015,3,4
0xd30c...7967,2175,3,8
0x159d...02fd,1022,3,4
0x38d9...e8e3,1004,3,4
0xd30c...7967,2175,3,8
0x5be2...f5bf,531,4,2
0xedbf...a1b5,1050,3,4
0x2c0b...afc3,1001,3,4
0x5d1a...b6e3,1000,3,4
0xc159...69c8,160,5,1
0x93f5...b0ed,157,5,1
0xd32f...41a8,1005,3,4
0x39a9...586a,1002,3,4
0x8e5e...a80f,1010,3,4
0x3dba...e310,1000,3,4
0x1671...3aba,672,4,2
0x61e2...ebf1,1010,3,4
0x2348...35e1,1040,3,4
0xbfad...ad6c,1000,3,4
0x23d3...5936,1002,3,4
0x8d60...3fa2,510,4,2
0x630c...1010,170,5,1
0x2411...4949,1042,3,4
0xbcfd...a7ff,1559,3,6
0xe0c2...5e2b,2750,3,11
0xfe84...8cb8,1000,3,4
0x61f4...75d3,1002,3,4
0xa76e...ee61,505,4,2
0x7f1b...4bfa,1000,3,4
0xfe84...8cb8,1000,3,4
0xef8e...2473,153,5,1
0x7a04...3fa2,500,4,2
0x2d7e...fb97,154,5,1
0x29a2...5f62,150,5,1
0x914d...0774,504,4,2
0x0cbf...d692,1109,3,4
0x0a5c...cc22,1511,3,6
0x5466...f544,511,4,2
0x193a...e8ac,151,5,1
0xf1e2...6129,1001,3,4
0xd0f5...7912,1015,3,4
0xc32c...e8eb,1003,3,4
0xeea7...4bc3,150,5,1
0xf5b6...a8c1,1510,3,6
0x0885...9526,183,5,1
0x81e3...4f5f,1000,3,4
0x6632...bc0b,1052,3,4
0x0052...52c1,500,4,2
0x833d...29bf,1074,3,4
0x3048...fb45,559,4,2
0x9980...4f3b,1007,3,4
0x8a8a...c796,1002,3,4
0x53cf...31e7,1002,3,4
0x21f2...b313,1004,3,4
0xd51a...98ff,1002,3,4
0xc4f0...b914,1350,3,5
0xaf03...87af,1005,3,4
0xa079...50c7,150,5,1
0x0538...91b2,1000,3,4
0xcc3c...1710,1013,3,4
0x773e...2446,1019,3,4
0xcabc...461b,1010,3,4
0xf20f...1906,1006,3,4
0x1dc1...8a20,151,5,1
0x0dfd...ee28,516,4,2
0x0610...4e74,1013,3,4
0x0ec6...0e90,500,4,2
0xbd84...6a35,1000,3,4
0x277e...933a,150,5,1
0xf21c...5cc8,1001,3,4
0xe7da...875d,1007,3,4
0x3dc4...51cf,501,4,2
0x73b6...82f8,1026,3,4
0xd546...2354,501,4,2
0x9980...4f3b,1007,3,4
0xd51a...98ff,1002,3,4
0x0382...9c73,1002,3,4
0x99f6...a375,1006,3,4
0xf80c...d6ca,155,5,1
0x8a0a...e2de,150,5,1
0x13e0...95b3,150,5,1
0xd30c...7967,2175,3,8
0xcd10...bd42,1000,3,4
0x9c53...3a13,515,4,2
0x93cf...f568,1010,3,4
0x66d8...2494,1627,3,6
0x1920...6546,1955,3,7
0xef30...1f02,1084,3,4
0x7bec...6968,1125,3,4
0x39c9...1763,1001,3,4
0x3d16...f0e2,500,4,2
0x754a...e5c1,1553,3,6
0x725b...924f,1000,3,4
0xfde6...408b,1002,3,4
0x3146...af50,1272,3,5
0x4f7c...30d7,346,5,1
0x39c9...1763,1001,3,4
0x1ffd...6854,150,5,1
0x8ca9...45d2,1001,3,4
0x23d3...5936,1002,3,4
0x94d5...1116,151,5,1
0xdabc...c51f,164,5,1
0xa403...bc0f,1000,3,4
0xc5f5...4be9,651,4,2
0x5c4e...3f72,501,4,2
0x38d9...e8e3,1004,3,4
0xfa23...9760,1012,3,4
0xb9fd...1c40,1001,3,4
0x4a1b...9068,1250,3,5
0xe553...b707,1007,3,4
0x5821...f1f6,1002,3,4
0xb17d...d97e,1001,3,4
0x4e9c...6d06,150,5,1
0x43ba...7162,1014,3,4
0x360f...cc95,1000,3,4
0x23d3...5936,1002,3,4
0x947f...74d2,2263,3,9
0x6632...bc0b,1052,3,4
0xc832...0a0e,507,4,2
0x5d0d...f2ab,1027,3,4
0x4cf2...f852,1013,3,4
0xd3ae...77e7,1004,3,4
0xbcf1...8bf7,1011,3,4
0xf69c...d7ee,200,5,1
0x93cf...f568,1010,3,4
0x68a1...23cc,150,5,1
0xd114...b6c4,1369,3,5
0xe35e...23c2,1000,3,4
0x4ba1...213e,160,5,1
0xa1fb...6492,1015,3,4
0x608b...dc47,500,4,2
0x7ef4...5370,1554,3,6
0xe5f4...a171,165,5,1
0x6625...ca6a,1086,3,4
0x8271...e706,150,5,1
0xf3c3...600f,1009,3,4
0xef30...1f02,1084,3,4
0x6eb4...03e4,2000,3,8
0xcd10...bd42,1000,3,4
0x608b...dc47,500,4,2
0x85b8...c928,1095,3,4
0xae59...83c2,1408,3,5
0x53c4...acda,1000,3,4
0x2af6...a1c1,500,4,2
0x9617...d0de,1000,3,4
0xbdcb...0e9d,502,4,2
0x3a09...9cc5,561,4,2
0x6b2b...fb65,1016,3,4
0x252e...8586,1064,3,4
0x571a...e2e1,155,5,1
0x947f...74d2,2263,3,9
0x980b...53a2,2001,3,8
0x8016...c8b6,500,4,2
0x2ccb...714f,1423,3,5
0x00ac...d697,2081,3,8
0xcfbe...cf5c,1042,3,4
0x833d...29bf,1074,3,4
0x80d5...ef9a,164,5,1
0xfde6...408b,1002,3,4
0x60ad...2f3b,500,4,2
0x97d3...a281,1001,3,4
0xce78...d8fa,651,4,2
0xb677...7add,1012,3,4
0xb737...a2a4,1000,3,4
0xc495...4a36,1009,3,4
0x5072...9de1,1069,3,4
0x0f85...c617,505,4,2
0x52e6...64ab,501,4,2
0x0382...9c73,1002,3,4
0x8e8b...a22c,157,5,1
0x868e...b7e6,501,4,2
0x09f1...b3c9,504,4,2
0x2af4...b350,1010,3,4
0x54f9...03dc,500,4,2
0x2738...57e0,500,4,2
0x422c...c5dd,1000,3,4
0x12cf...041b,508,4,2
0xe232...f822,500,4,2
0x6932...1424,224,5,1
0x2863...c589,1002,3,4
0xd4f1...b713,1021,3,4
0x7ef4...5370,1554,3,6
0x159d...02fd,1022,3,4
0x20cb...f32d,1047,3,4
0x66d8...2494,1627,3,6
0x39c9...1763,1001,3,4
0x6265...c58a,1151,3,4
0xe011...5b54,1000,3,4
0x0dfd...ee28,516,4,2
0x0538...91b2,1000,3,4
0x7358...bfea,1012,3,4
0x68da...8e9a,1000,3,4
0xb187...a919,506,4,2
0x97a8...cd95,1219,3,4
0x579a...d5e5,1002,3,4
0x35a2...4b81,1503,3,6
0xf3c3...600f,1009,3,4
0x53c4...acda,1000,3,4
0xcc98...a30d,514,4,2
0xbefc...db98,1042,3,4
0x39c9...1763,1001,3,4
0x71ec...d3be,150,5,1
0x5dc3...a310,158,5,1
0xd630...1699,530,4,2
0xf692...425e,1020,3,4
0x966a...11be,594,4,2
0x00ac...d697,2081,3,8
0xf052...c987,150,5,1
0xa3dc...07b2,508,4,2
0x7b10...cba6,500,4,2
0xf002...dd0e,150,5,1
0xc8bd...1816,150,5,1
0x8bfb...2558,1007,3,4
0xacbb...0e5a,522,4,2
0xb33b...e7f1,1000,3,4
0x148a...e04e,1002,3,4
0x1785...bbdd,1005,3,4
0x9ec3...d999,1009,3,4
0x00ac...d697,2081,3,8
0xed6e...e1b4,1000,3,4
0x3c08...8218,153,5,1
0xfe37...9f2a,1003,3,4
0x7f1b...4bfa,1000,3,4
0x0e4f...e6f8,505,4,2
0x7a35...e347,2344,3,9
0xf097...610e,1000,3,4
0xa95f...d3de,514,4,2
0x7841...8dbc,1000,3,4
0xf097...610e,1000,3,4
0xee15...420b,1006,3,4
0xcc98...a30d,514,4,2
0x8bfb...2558,1007,3,4
0x9057...9185,170,5,1
0x1e59...86b1,228,5,1
0x5d88...1495,1000,3,4
0xef18...4391,150,5,1
0x41f2...e9b7,1000,3,4
0x4e54...69bf,1000,3,4
0x087f...554b,1328,3,5
0x140e...d5aa,503,4,2
0x5d0d...f2ab,1027,3,4
0xb73a...4568,503,4,2
0x5d1a...b6e3,1000,3,4
0x21fe...7a02,155,5,1
0x01ed...c55e,506,4,2
0x6997...64fd,1021,3,4
0xfd78...8601,1250,3,5
0x7cdd...a398,1000,3,4
0x4a9c...cb66,151,5,1
0xd30c...7967,2175,3,8
0x1708...f578,1018,3,4
0x9a63...9976,156,5,1
0x7a35...e347,2344,3,9
0x8fb0...b198,168,5,1
0x7cdd...a398,1000,3,4
0xa767...799c,150,5,1
0xcc3c...1710,1013,3,4
0xa94e...83d9,1002,3,4
0x5bff...9ef5,163,5,1
0xa275...6335,1007,3,4
0xa538...8c0e,331,5,1
0x591b...e4be,501,4,2
0x83a3...a3be,1057,3,4
0x57fb...cbbb,2006,3,8
0xdf2e...dc80,1000,3,4
0xdb90...e275,150,5,1
0x470f...8b95,1038,3,4
0x20cb...f32d,1047,3,4
0x87f5...a695,1033,3,4
0x9de2...5a61,521,4,2
0xae59...83c2,1408,3,5
0x0d51...d862,500,4,2
0x5072...9de1,1069,3,4
0x79f1...cb4c,1001,3,4
0x422c...c5dd,1000,3,4
0x95f4...3b04,1009,3,4
0xd2f1...9a08,163,5,1
0xf775...dbe8,151,5,1
0x6b75...3987,150,5,1
0x9279...bec9,500,4,2
0xc6e1...0d97,1000,3,4
0x9a08...7205,501,4,2
0xc6e1...0d97,1000,3,4
0x2d9c...61e8,151,5,1
0x2c0b...afc3,1001,3,4
0x794c...7bbe,150,5,1
0x4f2e...4360,1150,3,4
0x95f4...3b04,1009,3,4
0x5d0d...f2ab,1027,3,4
0xf46d...3171,1042,3,4
0xf1e2...6129,1001,3,4
0x4886...b25d,551,4,2
0x34b0...2bf8,502,4,2
0xb30f...cb8d,507,4,2
0x8a8a...c796,1002,3,4
0xc37e...2ca7,1000,3,4
0x787d...e18e,1000,3,4
0xf361...b5bb,160,5,1
0xb607...4e40,150,5,1
0x6eb4...03e4,2000,3,8
0xc6e1...0d97,1000,3,4
0xa76e...ee61,505,4,2
0x6265...c58a,1151,3,4
0x3124...a8f4,500,4,2
0x5d1a...b6e3,1000,3,4
0x197f...7d4b,1104,3,4
0x4886...b25d,551,4,2
0xa43d...df25,501,4,2
0xdbca...bb99,908,4,2
0xb73a...4568,503,4,2
0xf3cc...48b3,1016,3,4
0xc445...f9e7,1273,3,5
0x490c...cf40,1000,3,4
0xd462...b7a0,220,5,1
0xd045...9e44,1019,3,4
0x579a...d5e5,1002,3,4
0x1e9b...72d4,501,4,2
0x06be...e5eb,1040,3,4
0x80e7...88b7,1001,3,4
0x5e5a...e622,500,4,2
0x197f...7d4b,1104,3,4
0xc600...127e,1008,3,4
0x0e26...dadb,1001,3,4
0x416b...6730,1000,3,4
0xe712...526a,150,5,1
0xad88...c82c,535,4,2
0x0f9f...bd3b,1258,3,5
0x79d8...acf9,500,4,2
0x53cf...31e7,1002,3,4
0xc445...f9e7,1273,3,5
0xc24d...27e8,1000,3,4
0xf20f...1906,1006,3,4
0x1045...28ac,1001,3,4
0x6398...7603,1005,3,4
0xfcca...45a6,150,5,1
0xe3f7...86dc,1010,3,4
0xc840...a3d0,1000,3,4
0x4cf2...f852,1013,3,4
0x090c...5f2c,1021,3,4
0xfbd0...c2b1,503,4,2
0x570c...e9d0,1049,3,4
0x090c...5f2c,1021,3,4
