ETH Address, Stake, Tier, Participation Weight
0x3265...6426,150,5,1
0xcc4e...1949,256,5,1
0x6d6d...8855,518,4,2
0x48ed...28b4,300,5,1
0x0e26...dadb,1001,3,4
0x43ba...7162,1014,3,4
0x6b75...3987,150,5,1
0xc20d...ff31,150,5,1
0x571a...e2e1,155,5,1
0xc66f...f707,1001,3,4
0x6229...c742,1002,3,4
0xa6c0...1170,150,5,1
0xb17d...d97e,1001,3,4
0xbdcb...0e9d,502,4,2
0x7bbc...eadf,500,4,2
0x32d5...5c8e,1018,3,4
0x4bf0...8e01,150,5,1
0x31e2...a737,152,5,1
0x6b4d...8d1a,150,5,1
0x64a2...e289,502,4,2
0xb677...7add,1012,3,4
0xabdb...e5cf,214,5,1
0x4254...b20f,1000,3,4
0xf775...dbe8,151,5,1
0x3243...904c,203,5,1
0x131f...41b9,664,4,2
0xb5f9...94f9,1000,3,4
0xa7e2...1303,194,5,1
0x1276...9433,1082,3,4
0x6f18...95d2,160,5,1
0x45ba...cba6,1000,3,4
0x8639...1063,1001,3,4
0x6fbb...6167,500,4,2
0xe969...0e12,151,5,1
0x7591...c6e2,1001,3,4
0xb7a1...1253,1278,3,5
0xd546...2354,501,4,2
0x274d...2d12,184,5,1
0xd71a...9e22,1010,3,4
0xddd2...9d32,500,4,2
0x6516...4073,184,5,1
0xde88...0951,150,5,1
0x0e4f...e6f8,505,4,2
0x0bc4...34b5,1000,3,4
0x9057...9185,170,5,1
0x4a51...6b04,206,5,1
0xc1de...41b7,520,4,2
0x5bff...9ef5,163,5,1
0x8571...49ce,500,4,2
0x1682...4efb,216,5,1
0xf8b7...d1c8,155,5,1
0xe011...5b54,1000,3,4
0x0456...f294,344,5,1
0x17a5...1eed,150,5,1
0x4f7c...30d7,346,5,1
0x13e0...95b3,150,5,1
0x9fbf...f1df,150,5,1
0xc526...4cd3,506,4,2
0x9003...76d2,154,5,1
0x1e60...ccfa,150,5,1
0x6e42...eb80,1002,3,4
0xed6e...e1b4,1000,3,4
0xaf03...87af,670,4,2
0x0edd...1f40,150,5,1
0xdcae...82c4,163,5,1
0x2d6c...0116,155,5,1
0xf097...610e,1000,3,4
0xb97a...86c6,500,4,2
0xdf2e...dc80,1000,3,4
0x0cbf...d692,1109,3,4
0xe7db...e399,150,5,1
0x7e0b...2b29,1000,3,4
0xe7c0...16ed,150,5,1
0x4614...b23a,1000,3,4
0x7160...8796,158,5,1
0xaa4e...f3bb,152,5,1
0xda50...1843,153,5,1
0x2f67...03b9,1007,3,4
0xb30f...cb8d,507,4,2
0xf3b7...e657,500,4,2
0xa415...5205,160,5,1
0x6403...3a8c,500,4,2
0xec45...c665,151,5,1
0xbd84...6a35,1000,3,4
0x774f...991c,154,5,1
0x831c...c4e7,1002,3,4
0x581b...c615,500,4,2
0xacbb...0e5a,522,4,2
0x91b9...5d48,154,5,1
0x6398...7603,155,5,1
0xc178...6829,152,5,1
0x242f...5d18,1000,3,4
0x431b...32b6,159,5,1
0x77e3...3026,150,5,1
0x3238...5564,500,4,2
0xf4c4...ef5c,150,5,1
0xd166...61ec,1001,3,4
0xc37e...2ca7,150,5,1
0x9ba9...fe11,236,5,1
0x6bcb...a42a,150,5,1
0xbf99...22d5,1000,3,4
0xaa26...e3bf,151,5,1
0x6d9f...ec2e,176,5,1
0xfcca...45a6,150,5,1
0x866a...9724,160,5,1
0xa0dd...f22d,160,5,1
0xe3b8...81b5,154,5,1
0x76f3...03db,150,5,1
0x210f...0d7a,155,5,1
0x302d...5ade,501,4,2
0xc3f0...d499,179,5,1
0x0052...52c1,500,4,2
0xe7b3...5f5c,1000,3,4
0x81d1...d8b9,154,5,1
0x52c2...fac9,150,5,1
0x6632...bc0b,1052,3,4
0x9b8e...6f68,156,5,1
0xb1c8...7eae,500,4,2
0x7a04...3fa2,500,4,2
0xc459...4102,153,5,1
0xbe68...d837,151,5,1
0x8d54...d14c,500,4,2
0xd5b5...6d37,158,5,1
0xdaab...4363,501,4,2
0x4b9e...1116,1002,3,4
0x68c3...c44c,153,5,1
0x6a49...df8c,500,4,2
0x1ec4...3fb6,1000,3,4
0xd48e...aab2,213,5,1
0xa03c...0e9e,150,5,1
0x1183...fa99,151,5,1
0x9367...649c,150,5,1
0x9424...d9dc,1013,3,4
0x5cba...53ba,1021,3,4
0xce3f...3c06,1000,3,4
0x83f3...e057,503,4,2
0x01ed...c55e,506,4,2
0x5466...f544,511,4,2
0xf384...e554,151,5,1
0xf6dc...068d,162,5,1
0x2486...2b09,196,5,1
0xe87d...8adf,1050,3,4
0xc7a3...3d7b,430,5,1
0x914d...0774,504,4,2
0x5b97...67dc,154,5,1
0x303d...8d8f,501,4,2
0xb5a6...f0e2,153,5,1
0x6792...fe5a,150,5,1
0xc287...08ed,1012,3,4
0x3ed1...d451,1084,3,4
0x99dd...4093,1010,3,4
0x627f...bd13,153,5,1
0x3a10...9476,162,5,1
0x9a33...34bf,1006,3,4
0x6b04...df93,273,5,1
0x10c8...7816,150,5,1
0x4e66...db70,150,5,1
0x88f3...a870,150,5,1
0xb61a...ac73,1000,3,4
0x3a73...4ad7,1028,3,4
0x4a9c...cb66,151,5,1
0x3a4a...e3d6,180,5,1
0x3aab...f261,153,5,1
0x43dc...fef8,150,5,1
0x0538...91b2,1000,3,4
0x2a1b...923a,219,5,1
0x2c0b...afc3,525,4,2
0x7457...93f4,1000,3,4
0x7c0d...2e22,223,5,1
0xb27f...0343,150,5,1
0x409b...9f00,150,5,1
0xe859...05af,501,4,2
0x44c9...e42e,500,4,2
0xb6a6...def7,155,5,1
0x9084...9723,175,5,1
0xfa10...7714,153,5,1
0xad79...07b6,151,5,1
0x71ec...d3be,150,5,1
0xc0af...89ee,152,5,1
0x6362...df9b,150,5,1
0x8e8b...a22c,157,5,1
0x9c53...3a13,515,4,2
0xd2f1...9a08,163,5,1
0x30d9...f7cb,500,4,2
0xe62d...21f0,151,5,1
0xb676...5bce,1000,3,4
0x868e...b7e6,501,4,2
0xc95e...3f23,153,5,1
0x6932...1424,224,5,1
0x9d2e...bbe6,500,4,2
0x3e30...1708,502,4,2
0x21fe...7a02,155,5,1
0x685c...8bc9,548,4,2
0xf9c8...f059,548,4,2
0xf9f8...5974,1001,3,4
0x648e...0e33,1008,3,4
0x14d4...ca76,150,5,1
0x9702...7664,161,5,1
0x1d7a...f400,500,4,2
0xcd10...2fa9,525,4,2
0x80cd...d7c7,160,5,1
0xfd31...7030,151,5,1
0x639c...621d,223,5,1
0xde53...4675,150,5,1
0x422c...c5dd,1000,3,4
0x0885...9526,183,5,1
0x6adc...08fc,150,5,1
0x1e85...a8f5,220,5,1
0x9096...0b40,509,4,2
0xf7e1...38f6,1005,3,4
0x68b3...16db,674,4,2
0x4f3f...4a31,152,5,1
0xd3ae...77e7,1004,3,4
0x193a...e8ac,151,5,1
0xdb90...e275,150,5,1
0x235f...22d2,150,5,1
0xaa6b...a173,150,5,1
0x89e4...c382,160,5,1
0x82b4...c00b,150,5,1
0xa796...cec3,160,5,1
0x7acc...b39e,500,4,2
0xf46d...3171,1042,3,4
0xcf73...77e5,500,4,2
0x3d5d...3d7e,151,5,1
0xfe10...e862,155,5,1
0xe6c9...ad57,1010,3,4
0x6cce...29fc,500,4,2
0x0b76...5612,150,5,1
0xf31c...8a7f,155,5,1
0xb1ac...3a56,150,5,1
0x87f5...a695,150,5,1
0x97ec...6050,500,4,2
0xb607...4e40,150,5,1
0xc515...29e3,150,5,1
0x2d32...4ff5,510,4,2
0xfc53...b92c,150,5,1
0xeea7...4bc3,150,5,1
0x0b46...dfca,151,5,1
0xe3b7...393f,155,5,1
0x26a5...e144,502,4,2
0xf64d...09b0,243,5,1
0xa3dd...d063,153,5,1
0xca84...67b7,207,5,1
0x9fa6...dac8,513,4,2
0xc29c...9496,153,5,1
0x0466...be97,547,4,2
0x3aed...091a,407,5,1
0x80d5...ef9a,164,5,1
0xaa67...c1f0,155,5,1
0x70e3...3ab5,200,5,1
0x1e9b...72d4,501,4,2
0x0d51...d862,500,4,2
0x6c13...bfb4,155,5,1
0x78a8...5bc7,150,5,1
0xad88...c82c,535,4,2
0xdce6...c9d5,165,5,1
0x0752...c807,501,4,2
0x3fea...f831,500,4,2
0xa67d...a6a8,150,5,1
0x2099...c80c,153,5,1
0x2443...3332,151,5,1
0x1c72...d414,510,4,2
0x2239...8d3e,152,5,1
0x0ba9...e8f5,504,4,2
0xde8f...198b,158,5,1
0x470f...8b95,1038,3,4
0x56e5...ad54,166,5,1
0x1b58...1e91,155,5,1
0x4db3...bc3f,151,5,1
0x4228...9599,157,5,1
0x2ce3...1635,503,4,2
0xa728...b4f6,501,4,2
0xf712...48d2,150,5,1
0x58db...2ba4,157,5,1
0x896b...d2c8,505,4,2
0x6796...8ee6,150,5,1
0xfc88...c03e,500,4,2
0xb223...9f2c,150,5,1
0xdc9c...7484,157,5,1
0x03c6...4f17,282,5,1
0xb231...528b,151,5,1
0x8540...d314,162,5,1
0x1942...a5bf,151,5,1
0x960d...f00f,180,5,1
0x5775...52fb,153,5,1
0xb3ca...91e8,203,5,1
0xeb20...6eaa,152,5,1
0x3667...f4b8,158,5,1
0x69d5...32b5,150,5,1
0xa195...e312,150,5,1
0x52f8...7434,150,5,1
0x1563...5ba0,501,4,2
0x23f8...0724,150,5,1
0x98c4...7b5f,150,5,1
0xa7db...30c7,180,5,1
0xe232...f822,500,4,2
0x127c...5811,156,5,1
0x75c9...0fd3,160,5,1
0xef59...d3db,150,5,1
0x68ee...0ad8,169,5,1
0xfe6a...14f4,301,5,1
0x0b40...4f11,298,5,1
0x6445...c7a4,151,5,1
0x3986...6f04,154,5,1
0x9bcd...d353,150,5,1
0x5976...26ab,150,5,1
0x4ce7...4244,365,5,1
0xd2d5...86fb,152,5,1
0xbb2d...5fd4,168,5,1
0xcbfd...ceb4,150,5,1
0xb47f...cad3,150,5,1
0x9396...a448,188,5,1
0xac84...8ca1,150,5,1
0x025a...69dc,285,5,1
0x9e7f...805f,150,5,1
0xaaab...bf32,150,5,1
0x23c7...7f2d,168,5,1
0x4761...e31f,152,5,1
0xcea3...b050,150,5,1
0xb5e6...94f2,150,5,1
0x5dc3...a310,158,5,1
0xaa97...b82d,150,5,1
0x0386...e998,201,5,1
0x277e...933a,150,5,1
0x69cf...1b6e,510,4,2
0xd1b2...7343,155,5,1
0x4006...6d15,157,5,1
0x3c08...8218,153,5,1
0xdb83...8404,316,5,1
0x4590...662b,157,5,1
0x87d2...07b0,500,4,2
0xae4f...8373,150,5,1
0x3205...b960,150,5,1
