ETH Address,Stake,Tier,Participation
0x04c1...a1aa,1021,3,4
0x5602...6791,1005,3,4
0x4660...9980,1000,3,4
0x49cb...d672,3383,3,13
0x6b9b...1b58,500,4,2
0x4f83...e1b6,1013,3,4
0x3d93...0cae,156,5,1
0x891e...5c44,186,5,1
0x1190...b27f,750,4,2
0x82b4...c00b,150,5,1
0x9878...d0e3,1030,3,4
0xf0a9...424a,153,5,1
0x77e3...3026,150,5,1
0xc24d...27e8,1000,3,4
0xbce5...0150,1000,3,4
0xe7db...e399,150,5,1
0xc495...4a36,1009,3,4
0x090c...5f2c,1021,3,4
0x9221...dfef,150,5,1
0x705a...635d,1000,3,4
0xe232...f822,500,4,2
0x1fb9...5ac0,150,5,1
0x2dc4...35e7,503,4,2
0x7361...fda6,2219,3,8
0xb676...c44c,1000,3,4
0x9ec3...d999,1009,3,4
0x8932...fa21,1000,3,4
0xce72...59a3,1010,3,4
0xeda4...eed9,1414,3,5
0xfb34...3413,500,4,2
0x66d8...2494,1627,3,6
0x0c4a...15ba,1000,3,4
0xf18c...e9ff,1003,3,4
0x9582...4b22,1100,3,4
0x0770...b916,1115,3,4
0x2d7e...fb97,154,5,1
0x189f...c136,3541,3,14
0x5d1a...b6e3,1000,3,4
0x980b...53a2,2001,3,8
0x69d2...eb80,1529,3,6
0x277e...933a,150,5,1
0x79f1...cb4c,1001,3,4
0xae59...83c2,1408,3,5
0xc287...08ed,1012,3,4
0xdb8c...9ab4,161,5,1
0xbcfd...a7ff,1026,3,4
0x8591...b51e,1017,3,4
0x5b5d...9c27,513,4,2
0x49cb...d672,3383,3,13
0xcfbe...cf5c,1042,3,4
0x98c4...7b5f,150,5,1
0x31de...e7c8,157,5,1
0x2ec0...54b2,1000,3,4
0x8e0d...6247,500,4,2
0xadab...c47e,1004,3,4
0xd4a0...1ee3,1910,3,7
0xfa9d...ca46,150,5,1
0x3719...215c,195,5,1
0xf7e1...38f6,1005,3,4
0xf4c4...ef5c,150,5,1
0x1e59...86b1,228,5,1
0x6cce...29fc,500,4,2
0x38d9...e8e3,1004,3,4
0xdb3b...58a4,1001,3,4
0x34e2...fe50,1250,3,5
0xe232...f822,500,4,2
0x19c5...22a6,1291,3,5
0x2590...bed8,1247,3,4
0xd30c...7967,2175,3,8
0xd3ae...77e7,1004,3,4
0xe7da...875d,1007,3,4
0xa417...fb07,1002,3,4
0xccd9...f58e,515,4,2
0xbaf7...c406,1756,3,7
0xc495...4a36,1009,3,4
0x11c0...04f6,1130,3,4
0xf775...dbe8,151,5,1
0xfe39...eb37,2124,3,8
0x622a...49c8,1001,3,4
0xe679...d775,150,5,1
0xc459...4102,153,5,1
0xb1c7...38e3,1000,3,4
0xad36...2b36,1072,3,4
0x773e...2446,1019,3,4
0x8af6...52a3,1009,3,4
0x88a5...f51d,1010,3,4
0xf9f8...5974,1001,3,4
0xc5f1...8a0a,500,4,2
0xb478...2349,326,5,1
0x773e...2446,1019,3,4
0x2ad9...8d14,1010,3,4
0x9305...6f93,300,5,1
0x7af5...40ec,154,5,1
0xbcf1...8bf7,1011,3,4
0x12cf...041b,508,4,2
0xd51a...98ff,1002,3,4
0x9f94...e272,2010,3,8
0x045d...e696,150,5,1
0x11c0...04f6,1130,3,4
0x5c0d...8df4,501,4,2
0x6eb4...03e4,2000,3,8
0xa674...504c,1010,3,4
0xdb49...5476,155,5,1
0xf8d2...9e71,505,4,2
0x68da...8e9a,1000,3,4
0x737b...e618,1004,3,4
0xb3b8...881b,1232,3,4
0x19c5...22a6,1291,3,5
0x88a5...f51d,1010,3,4
0xb497...d51b,1000,3,4
0xe771...b807,1107,3,4
0x189f...c136,3541,3,14
0x87d2...07b0,500,4,2
0x6035...0512,1006,3,4
0x9530...6cfa,510,4,2
0xe1a9...5d88,163,5,1
0xfcc0...b598,501,4,2
0x73b6...82f8,1026,3,4
0x2381...ce3b,1001,3,4
0x5821...f1f6,1002,3,4
0x4ce7...4244,365,5,1
0x148a...e04e,1002,3,4
0x18ed...5316,1009,3,4
0x7dba...9e2c,1000,3,4
0xc287...08ed,1012,3,4
0x0b80...7e9f,1177,3,4
0xb7a1...1253,1278,3,5
0xc66f...f707,1001,3,4
0xf71f...fd48,2598,3,10
0x5ffc...aa6c,1000,3,4
0x2e56...e83d,1222,3,4
0x95f4...3b04,1008,3,4
0xef73...2abc,171,5,1
0x0793...f126,1002,3,4
0x0885...9526,183,5,1
0x42f3...4bb4,500,4,2
0x5358...76fc,1045,3,4
0x3bb1...b618,1000,3,4
0x2590...bed8,1247,3,4
0x78b2...c9d9,157,5,1
0x076a...bf30,1004,3,4
0x6eb4...03e4,2000,3,8
0x7e50...e5d3,1100,3,4
0x760e...e8fe,1006,3,4
0x8011...d0bb,150,5,1
0xa417...fb07,1002,3,4
0x0099...208b,1001,3,4
0xd4a0...1ee3,1910,3,7
0x4fbc...90e1,2029,3,8
0x9054...3e47,1021,3,4
0x2521...1a80,500,4,2
0x8f7a...70e4,500,4,2
0x011d...fc83,1000,3,4
0xb1ac...3a56,150,5,1
0xe0c2...5e2b,2750,3,11
0x9adc...d9eb,1013,3,4
0xee7c...9990,1004,3,4
0x93cf...f568,1010,3,4
0xd32f...41a8,1005,3,4
0x933d...b244,1077,3,4
0x6ac6...680b,1000,3,4
0x4c78...e5b3,600,4,2
0x5602...6791,1005,3,4
0xb7a1...1253,1278,3,5
0x83a3...a3be,1057,3,4
0x0717...a857,1000,3,4
0xbefc...db98,1042,3,4
0xa609...3179,1279,3,5
0xce6c...6894,1000,3,4
0x914d...0774,504,4,2
0x82a1...336f,513,4,2
0xf692...425e,1020,3,4
0x0770...b916,1115,3,4
0x4e65...c954,1000,3,4
0xde78...9c71,1023,3,4
0x79f1...cb4c,1001,3,4
0x4fbc...90e1,2029,3,8
0xe3b7...393f,155,5,1
0x7a35...e347,2344,3,9
0x570c...e9d0,1049,3,4
0x7a35...e347,2344,3,9
0x63cb...178e,522,4,2
0x833d...29bf,1074,3,4
0x4cad...f9be,1009,3,4
0xadab...c47e,1004,3,4
0x933d...b244,1077,3,4
0x5dcf...ded7,1057,3,4
0xc29b...cc9e,200,5,1
0xd71a...9e22,1010,3,4
0xb607...4e40,226,5,1
0xc697...5e0e,1007,3,4
0x9054...3e47,1021,3,4
0x8367...dfd4,150,5,1
0x9f94...e272,2010,3,8
0xed6e...e1b4,1000,3,4
0x947f...74d2,2263,3,9
0x4f21...d00e,1007,3,4
0xe7da...875d,1007,3,4
0xefb9...5ea0,1153,3,4
0x12cf...041b,508,4,2
0xe7b3...5f5c,1000,3,4
0x7b10...cba6,500,4,2
0x354f...63d4,1053,3,4
0x0f9f...bd3b,1258,3,5
0xfbd0...c2b1,503,4,2
0xfa23...9760,1012,3,4
0x65f5...6b31,572,4,2
0xadab...c47e,1004,3,4
0x0a5c...cc22,1511,3,6
0x672c...60e5,157,5,1
0x012d...9ea7,1022,3,4
0xc600...127e,1008,3,4
0x189f...c136,3541,3,14
0x947f...74d2,2263,3,9
0xcfab...293f,500,4,2
0xc91a...c971,150,5,1
0x4f2e...4360,1150,3,4
0x67a8...2eb6,503,4,2
0x833d...29bf,1074,3,4
0xfc53...b92c,150,5,1
0xa767...799c,150,5,1
0xee3a...b094,1056,3,4
0xe7da...875d,1007,3,4
0xd933...5d30,158,5,1
0x5b0e...744a,151,5,1
0xcb85...a39a,1937,3,7
0x4fa8...0133,1590,3,6
0xb3d7...8538,1000,3,4
0x7f1b...4bfa,1000,3,4
0x7a35...e347,2344,3,9
0xee5e...d4b4,1007,3,4
0xb5cd...d849,151,5,1
0x4e8e...74bb,155,5,1
0x5821...f1f6,1002,3,4
0x4ebe...1893,1001,3,4
0x66d8...2494,1627,3,6
0x4fbc...90e1,2029,3,8
0xbcb2...3729,1000,3,4
0xbd78...afaa,1003,3,4
0x6725...264b,500,4,2
0xfaca...8884,1740,3,6
0x354f...63d4,1053,3,4
0x6035...0512,1006,3,4
0xda17...9035,160,5,1
0x4b05...7b5c,1250,3,5
0x9969...91e6,185,5,1
0x55b9...20f7,500,4,2
0x80d5...ef9a,164,5,1
0x9054...3e47,1021,3,4
0x8639...1063,1001,3,4
0xa95f...d3de,514,4,2
0x2521...1a80,500,4,2
0xa39e...8314,1000,3,4
0x19c5...22a6,1291,3,5
0x0693...522e,1002,3,4
0x49cb...d672,3383,3,13
0x148a...e04e,1002,3,4
0xa9f4...6a6d,662,4,2
0x4564...4141,150,5,1
0x197f...7d4b,1104,3,4
0xa417...fb07,1002,3,4
0xfaca...8884,1740,3,6
0x4225...20da,1000,3,4
0x1dab...4daa,1011,3,4
0x8f86...0fb2,1315,3,5
0x253b...7131,228,5,1
0xa0dd...f22d,160,5,1
0xbd84...6a35,1000,3,4
0xd166...61ec,1001,3,4
0x13f9...865f,1007,3,4
0xc304...3fb5,1000,3,4
0x6632...bc0b,1052,3,4
0x8c4c...dd4e,505,4,2
0x1d7a...f400,500,4,2
0x4254...b20f,1000,3,4
0x3146...af50,1272,3,5
0x4f24...3c59,1010,3,4
0xd4f1...b713,1021,3,4
0x0c4a...15ba,1000,3,4
0x88c0...62ab,1000,3,4
0x2381...ce3b,1001,3,4
0xf8d2...9e71,505,4,2
0x65ac...117f,150,5,1
0x6046...7e57,1007,3,4
0xd4a0...1ee3,1910,3,7
0xec45...c665,151,5,1
0x12e6...e14d,1577,3,6
0xc627...ca7e,1250,3,5
0x50fd...0fc8,1034,3,4
0x1443...71c1,273,5,1
0xfde6...408b,1002,3,4
0x189f...c136,3541,3,14
0x9a77...8faa,1000,3,4
0x9a63...9976,156,5,1
0xc0af...89ee,152,5,1
0xfe39...eb37,2124,3,8
0x7ef4...5370,1554,3,6
0xfe84...8cb8,1000,3,4
0x3265...6426,150,5,1
0xaea3...36f6,1000,3,4
0x4f24...3c59,1010,3,4
0xbeaf...1313,1000,3,4
0xf3d7...853e,150,5,1
0x980b...53a2,2001,3,8
0xfe39...eb37,2124,3,8
0x7a78...f9d3,1001,3,4
0x5602...6791,1005,3,4
0x704e...5f3c,1005,3,4
0x42e2...fb22,1000,3,4
0xae59...83c2,1408,3,5
0x5af7...4fa5,606,4,2
0x5ffc...aa6c,1000,3,4
0x0d51...d862,500,4,2
0x9bcd...d353,150,5,1
0x76f3...03db,150,5,1
0x760e...e8fe,1006,3,4
0xd4ad...740d,1050,3,4
0x7a35...e347,2344,3,9
0x9fbf...f1df,150,5,1
0xfe39...eb37,2124,3,8
0xfa23...9760,1012,3,4
0xd51a...98ff,1002,3,4
0xc6e7...769d,515,4,2
0x5661...7eeb,1000,3,4
0x14d4...ca76,150,5,1
0x422c...c5dd,1000,3,4
0xa95f...d3de,514,4,2
0x0c75...2bb4,150,5,1
0xc95e...3f23,153,5,1
0x69d2...eb80,1529,3,6
0xbb34...368f,353,5,1
0x8932...fa21,1000,3,4
0x6eb4...03e4,2000,3,8
0x3d2c...faac,150,5,1
0xa1f9...9609,1201,3,4
0xa403...bc0f,1000,3,4
0xce6c...6894,1000,3,4
0x6eb4...03e4,2000,3,8
0x8591...b51e,1017,3,4
0x4db9...cf27,1000,3,4
0x8bfb...2558,1007,3,4
0x19bb...1cc4,515,4,2
0xbefc...db98,1042,3,4
0xc066...bc28,150,5,1
0x302d...5ade,501,4,2
0x4e7d...3fd0,1005,3,4
0x6100...9ebf,513,4,2
0x11c7...b2e0,500,4,2
0x6035...0512,1006,3,4
0x9ec3...d999,1009,3,4
0x71ec...d3be,150,5,1
0x012d...9ea7,1022,3,4
0x3e30...1708,502,4,2
0xb676...c44c,1000,3,4
0x4cad...f9be,1009,3,4
0x7acc...b39e,500,4,2
0xd4a0...1ee3,1910,3,7
0x26da...c726,1094,3,4
0xee7c...9990,1004,3,4
0x630c...1010,170,5,1
0xb677...7add,1012,3,4
0x7d9c...7ee2,160,5,1
0x5072...9de1,1069,3,4
0x2d32...4ff5,510,4,2
0x5cad...a5bd,151,5,1
0x8a8a...c796,1002,3,4
0x5827...ec05,220,5,1
0x49cb...d672,3383,3,13
0x2609...6a99,1000,3,4
0x41f2...e9b7,500,4,2
0xde78...9c71,1023,3,4
0x7160...8796,158,5,1
0x0d97...56d1,150,5,1
0x1df0...c0a1,500,4,2
0x8558...e58c,534,4,2
0xb73a...4568,503,4,2
0x18ed...5316,1009,3,4
0x07b8...89b6,1500,3,6
0x79d8...acf9,500,4,2
0xb737...a2a4,1000,3,4
0xb959...9e3e,151,5,1
0x79fd...cae3,155,5,1
0x6fd6...d7c7,1000,3,4
0xcabc...461b,1010,3,4
0x5976...26ab,150,5,1
0x27d1...492c,3999,3,15
0x3a96...f08c,1001,3,4
0x1183...fa99,151,5,1
0xb3b8...881b,1232,3,4
0x16a6...8ca1,500,4,2
0x70cc...c649,1000,3,4
0x9a33...34bf,1006,3,4
0x4cad...f9be,1009,3,4
0x9424...d9dc,1013,3,4
0x242f...5d18,1000,3,4
0xef30...1f02,1084,3,4
0xa1fb...6492,1015,3,4
0x360f...cc95,1000,3,4
0x148a...e04e,1002,3,4
0x0bc4...34b5,1000,3,4
0x5dc2...c330,1014,3,4
0x83a3...a3be,1057,3,4
0xb463...22c9,500,4,2
0xf692...425e,1020,3,4
0xc178...6829,152,5,1
0x4ee0...3d17,1005,3,4
0xdf2e...dc80,1000,3,4
0x4f24...3c59,1010,3,4
0xe1a2...c67a,1001,3,4
0xcb85...a39a,1937,3,7
0x6229...c742,1002,3,4
0x27d1...492c,3999,3,15
0xe0c2...5e2b,2750,3,11
0x88f3...a870,150,5,1
0xb30f...cb8d,507,4,2
0xf030...6a76,1021,3,4
0x8ed4...1786,1003,3,4
0x2863...8031,1201,3,4
0x11e7...3bf0,1000,3,4
0x580c...b05b,500,4,2
0x833d...29bf,1074,3,4
0xabdb...e5cf,214,5,1
0x5821...f1f6,1002,3,4
0xaf33...882f,1083,3,4
0xc74d...77f0,1000,3,4
0x648e...0e33,1008,3,4
0x6100...9ebf,513,4,2
0xdbe9...80dc,1000,3,4
0x754a...e5c1,1553,3,6
0x53cf...31e7,1002,3,4
0x68da...8e9a,1000,3,4
0x42e2...fb22,1000,3,4
0x8ec2...d13a,1000,3,4
0xf9f8...5974,1001,3,4
0x159d...02fd,1022,3,4
0x9f94...e272,2010,3,8
0xa39e...8314,1000,3,4
0xd697...0ca2,158,5,1
0x27d1...492c,3999,3,15
0x2ce3...1635,503,4,2
0xc304...3fb5,1000,3,4
0xcf28...d82e,151,5,1
0x8b5c...16df,1009,3,4
0x5e54...badf,150,5,1
0xc675...9a84,150,5,1
0x24b2...0b1f,157,5,1
0x69d2...eb80,1529,3,6
0xf2c4...1012,169,5,1
0xaa4e...f3bb,152,5,1
0x0f9f...bd3b,1258,3,5
0x7e50...e5d3,1100,3,4
0x1563...5ba0,501,4,2
0x4cf2...f852,1013,3,4
0xbd78...afaa,1003,3,4
0x9582...4b22,1100,3,4
0x773e...2446,1019,3,4
0x66d8...2494,1627,3,6
0xbf8d...7fdc,150,5,1
0x579a...d5e5,1002,3,4
0xbca6...aeca,150,5,1
0x2b67...358f,1010,3,4
0x1708...f578,1018,3,4
0xfe6a...14f4,301,5,1
0xfcf4...a889,1008,3,4
0x70cc...c649,1000,3,4
0x1089...4b57,154,5,1
0x2381...ce3b,1001,3,4
0x3d39...568b,500,4,2
0x6265...c58a,1151,3,4
0x37b7...b77e,154,5,1
0xf813...9797,510,4,2
0x0ba9...e8f5,504,4,2
0x61e2...ebf1,1010,3,4
0x80e7...88b7,1001,3,4
0x3a96...f08c,1001,3,4
0xbf80...32a1,150,5,1
0xcabc...461b,1010,3,4
0xe7b3...5f5c,1000,3,4
0x87e9...a142,2162,3,8
0xbaf7...c406,1756,3,7
0xe51c...e238,1001,3,4
0x3a4a...e3d6,180,5,1
0x8bfb...2558,1007,3,4
0x3205...b960,150,5,1
0xf71f...fd48,2598,3,10
0x1efa...9253,513,4,2
0xc832...0a0e,507,4,2
0x2348...35e1,1040,3,4
0x7b10...cba6,500,4,2
0xddd2...9d32,500,4,2
0x210f...0d7a,155,5,1
0x4b05...7b5c,1250,3,5
0xf71f...fd48,2598,3,10
0x8a31...d95d,1012,3,4
0x32e6...154c,505,4,2
0x6fd6...d7c7,1000,3,4
0xd30c...7967,2175,3,8
0x980b...53a2,2001,3,8
0x754a...e5c1,1553,3,6
0x7591...c6e2,1001,3,4
0xab5a...de7f,1007,3,4
0x4b54...36a0,503,4,2
0x0ba9...e8f5,504,4,2
0x99f6...a375,1006,3,4
0x4660...9980,1000,3,4
0x0e81...0ba6,156,5,1
0x2a58...d205,150,5,1
0x45ba...cba6,155,5,1
0xbf01...565d,150,5,1
0x7c8d...0e83,335,5,1
0x14ed...83a4,1001,3,4
0x41f2...e9b7,500,4,2
0xf5d6...610f,1000,3,4
0x6265...c58a,1151,3,4
0x947f...74d2,2263,3,9
0xac84...8ca1,150,5,1
0x69cf...1b6e,510,4,2
0x6d9f...ec2e,176,5,1
0x1708...f578,1018,3,4
0x0290...2271,155,5,1
0x68b3...16db,674,4,2
0x0916...705f,1008,3,4
0xdcae...82c4,163,5,1
0xfd78...8601,1250,3,5
0x90a1...0ac8,1000,3,4
0xebde...dabc,500,4,2
0xf21c...5cc8,1001,3,4
0xfa51...4dff,1033,3,4
0xc1de...41b7,520,4,2
0xd514...22c4,164,5,1
0xf692...425e,1020,3,4
0x9ec3...d999,1009,3,4
0x7367...1907,1000,3,4
0x584d...14ac,1025,3,4
0x18ed...5316,1009,3,4
0x4b9e...1116,1002,3,4
0xb7e0...7c5c,1003,3,4
0xed29...4996,218,5,1
0x26da...c726,1094,3,4
0x855e...3cc6,517,4,2
0x5d1a...b6e3,1000,3,4
0x2e95...61f2,1307,3,5
0x9878...d0e3,1030,3,4
0x9980...4f3b,1007,3,4
0x5339...eb03,1001,3,4
0x3ea1...3daa,150,5,1
0x2e56...e83d,1222,3,4
0x1960...2e37,504,4,2
0x8591...b51e,1017,3,4
0x685c...8bc9,548,4,2
0x773e...2446,1019,3,4
0x760e...e8fe,1006,3,4
0x7bec...6968,1125,3,4
0x5dcf...ded7,1057,3,4
0x0364...c4bd,1020,3,4
0xa403...bc0f,1000,3,4
0x1eaf...aace,1236,3,4
0x4f2e...4360,1150,3,4
0xfcf4...a889,1008,3,4
0x0916...705f,1008,3,4
0x9d99...4f5a,500,4,2
0xdbe9...80dc,1000,3,4
0xcb85...a39a,1937,3,7
0x7361...fda6,2219,3,8
0x637c...b7b8,1013,3,4
0x95c0...a95d,1000,3,4
0xaf0e...cbe1,1000,3,4
0x831c...c4e7,1002,3,4
0xf030...6a76,1021,3,4
0x9c53...3a13,515,4,2
0xab5a...de7f,1007,3,4
0x55b9...20f7,500,4,2
0x2738...57e0,500,4,2
0xc43e...ffdc,171,5,1
0xa4a7...f3e6,501,4,2
0x796b...180c,151,5,1
0xaf33...882f,1083,3,4
0xbc1d...490d,570,4,2
0x89a8...5b0d,246,5,1
0x69cf...1b6e,510,4,2
0xae59...83c2,1408,3,5
0xbf51...839c,152,5,1
0x68ee...0ad8,169,5,1
0xa6e0...01d7,1006,3,4
0x8ec2...d13a,1000,3,4
0xcbb5...b4c3,150,5,1
0x20cb...f32d,1047,3,4
0x490e...4d0a,503,4,2
0x794c...7bbe,150,5,1
0x52e6...64ab,501,4,2
0xfaf2...d1c6,250,5,1
0xbd84...6a35,1000,3,4
0x8591...b51e,1017,3,4
0xd3ae...77e7,1004,3,4
0x9f94...e272,2010,3,8
0x991f...163c,515,4,2
0x8c08...a1fc,150,5,1
0xee5e...d4b4,1007,3,4
0x159d...02fd,1022,3,4
0x6baa...ef14,153,5,1
0x4a1b...9068,1250,3,5
0x7591...c6e2,1001,3,4
0x00ac...d697,1000,3,4
0xf738...3767,502,4,2
0x2b67...358f,1010,3,4
0x42f3...4bb4,500,4,2
0x5b88...011b,150,5,1
0xc37e...2ca7,150,5,1
0x0d51...d862,500,4,2
0x02c2...b179,1000,3,4
0xc06a...99a0,1656,3,6
0xaf03...87af,670,4,2
0x0b46...dfca,151,5,1
0x09f1...b3c9,504,4,2
0x4f21...d00e,1007,3,4
0xef00...c97d,1013,3,4
0x4225...20da,1000,3,4
0xd4e9...d2cc,639,4,2
0x189f...c136,3541,3,14
0x76dd...8821,500,4,2
0x11e7...3bf0,1000,3,4
0xbefc...db98,1042,3,4
0x7934...be39,1118,3,4
0xa88e...1f22,1005,3,4
0x1708...f578,1018,3,4
0x876c...8f48,150,5,1
0x6265...c58a,1151,3,4
0x49cb...d672,3383,3,13
0x2820...ad30,213,5,1
0xc224...b059,160,5,1
0x8af6...52a3,1009,3,4
0x38d9...e8e3,1004,3,4
0x6ac6...680b,1000,3,4
0x705a...635d,1000,3,4
0xb2e1...efd2,1119,3,4
0x787d...e18e,151,5,1
0x1ca8...1f2a,151,5,1
0xc74d...77f0,1000,3,4
0x81e3...4f5f,1000,3,4
0x0955...26c1,168,5,1
0x3a73...4ad7,1028,3,4
0x6f18...95d2,160,5,1
0x7367...1907,1000,3,4
0x090c...5f2c,1021,3,4
0x2590...bed8,1247,3,4
0x2099...c80c,153,5,1
0x090c...5f2c,1021,3,4
0x1a67...10b1,1000,3,4
0x93f5...b0ed,157,5,1
0x4660...9980,1000,3,4
0xfbd0...c2b1,503,4,2
0xd6a5...ba07,501,4,2
0xe1d2...55be,500,4,2
0x7358...bfea,694,4,2
0x8639...1063,1001,3,4
0x26d1...6f19,1004,3,4
0xd5ea...6b0d,150,5,1
0xb47e...66ac,1003,3,4
0x2c40...88d1,1112,3,4
0x467d...ae69,160,5,1
0x61e2...ebf1,1010,3,4
0xd32f...41a8,1005,3,4
0xd0f5...7912,1015,3,4
0x1293...0b2e,553,4,2
0xcfab...293f,500,4,2
0x189f...c136,3541,3,14
0xb00f...0791,1038,3,4
0xb330...fba1,234,5,1
0x947f...74d2,2263,3,9
0x5be2...f5bf,151,5,1
0x1eaf...aace,1236,3,4
0x8776...eb89,252,5,1
0x92ca...192d,1000,3,4
0xe001...0b81,1000,3,4
0x9e13...8215,1000,3,4
0x9adc...d9eb,1013,3,4
0xf64d...09b0,243,5,1
0xb497...d51b,1000,3,4
0x7f1b...4bfa,1000,3,4
0xa6e0...01d7,1006,3,4
0x2348...35e1,1040,3,4
0xfaca...8884,1740,3,6
0xc808...def0,163,5,1
0x85b8...c928,1095,3,4
0x9a77...8faa,1000,3,4
0x7463...0124,1046,3,4
0x7591...c6e2,1001,3,4
0xecf7...4433,150,5,1
0xaea3...36f6,1000,3,4
0x87f5...a695,150,5,1
0x4e7d...3fd0,1005,3,4
0x725b...924f,1000,3,4
0xf20f...1906,1006,3,4
0x7361...fda6,2219,3,8
0x90a1...0ac8,1000,3,4
0xbfad...ad6c,1000,3,4
0x8a8a...c796,1002,3,4
0x4254...b20f,1000,3,4
0xa403...bc0f,1000,3,4
0x6632...bc0b,1052,3,4
0x2ec0...54b2,1000,3,4
0xb47e...66ac,1003,3,4
0x5ffc...aa6c,1000,3,4
0xe180...f95c,1013,3,4
0x73b6...82f8,1026,3,4
0xe771...b807,1107,3,4
0xb3b8...881b,1232,3,4
0x0aa4...9580,500,4,2
0xa674...504c,1010,3,4
0x3986...6f04,154,5,1
0x422c...c5dd,1000,3,4
0x76dd...8821,500,4,2
0x7c5a...2afe,174,5,1
0x2967...e311,328,5,1
0xb117...1432,520,4,2
0x7e5e...7eb6,153,5,1
0xfe39...eb37,2124,3,8
0x6625...ca6a,1086,3,4
0x20cb...f32d,1047,3,4
0xda19...7fea,150,5,1
0x2ad8...179f,165,5,1
0x44c9...e42e,500,4,2
0x71e4...3e7f,500,4,2
0xcc52...25f3,540,4,2
0x4225...20da,1000,3,4
