ETH Address,Stake,Tier,Participation
0xfa51...4dff,1033,3,4
0x082c...c878,1020,3,4
0x0263...da9b,1004,3,4
0xe0c2...5e2b,2750,3,11
0x9980...4f3b,1007,3,4
0xbf80...32a1,150,5,1
0xaac1...0ef1,1028,3,4
0xf642...95e8,510,4,2
0x8558...e58c,1019,3,4
0x422c...c5dd,1000,3,4
0x7abe...b945,1004,3,4
0xf3b4...ebe6,2100,3,8
0xa95f...d3de,514,4,2
0xc205...1bda,1027,3,4
0x8a87...ef98,1000,3,4
0x090c...5f2c,1070,3,4
0x418b...a5dd,1070,3,4
0xf20f...1906,1006,3,4
0x6437...c60e,1000,3,4
0xdeb2...7a87,1001,3,4
0xf642...95e8,510,4,2
0x52f8...7434,150,5,1
0x4243...5501,1191,3,4
0x0c85...915c,500,4,2
0xa52e...8cf5,1060,3,4
0x77cc...c4d6,1603,3,6
0xcbfd...ceb4,1012,3,4
0x8ca9...45d2,1001,3,4
0x1b05...6d3a,1021,3,4
0xfaca...8884,1740,3,6
0x8ca9...45d2,1001,3,4
0xf896...b911,540,4,2
0x685c...8bc9,1085,3,4
0x8ceb...f1ee,1064,3,4
0xd740...7371,1008,3,4
0xe0c2...5e2b,2750,3,11
0xf421...ca7a,1001,3,4
0xdc9c...7484,157,5,1
0xf7e1...38f6,1005,3,4
0xdb24...5b4b,151,5,1
0x2820...ad30,213,5,1
0x090c...5f2c,1070,3,4
0x4243...5501,1191,3,4
0x07c9...f109,1000,3,4
0x2411...4949,1042,3,4
0x422c...c5dd,1000,3,4
0x77ad...18ac,1000,3,4
0xec45...c665,151,5,1
0xf29e...d1ca,150,5,1
0x1f1f...4b6e,504,4,2
0xd6a5...ba07,501,4,2
0x5d9f...4f1a,507,4,2
0xccc9...e0a5,500,4,2
0x2d90...99d4,500,4,2
0x64a2...e289,1000,3,4
0xeb20...6eaa,1000,3,4
0x6e42...34c0,170,5,1
0xddd2...9d32,500,4,2
0x0e26...dadb,1001,3,4
0x7e41...7d6c,1027,3,4
0xef18...4391,150,5,1
0x0b46...dfca,1004,3,4
0x8ca9...45d2,1001,3,4
0xc6e1...0d97,1000,3,4
0x68da...8e9a,1000,3,4
0xfaf2...d1c6,1000,3,4
0x6932...5424,1000,3,4
0x2765...df73,1005,3,4
0x235f...22d2,1002,3,4
0x373b...ce96,1001,3,4
0x14c3...2a56,1035,3,4
0xc748...97c9,1000,3,4
0xe8cb...936f,1034,3,4
0x0538...91b2,1000,3,4
