ETH Address, Stake, Tier, Participation Weight
0x6371...23fb,1013,3,4
0x63a5...4c74,1001,3,4
0x63a5...4c74,1001,3,4
0x63a5...4c74,1001,3,4
0x63a5...4c74,1001,3,4
0x6437...c60e,1000,3,4
0x6437...c60e,1000,3,4
0x6437...c60e,1000,3,4
0x6437...c60e,1000,3,4
0x64a2...e289,502,4,2
0x64a2...e289,502,4,2
0x64b4...e5ab,150,5,1
0x64c8...9100,1264,3,5
0x64c8...9100,1264,3,5
0x64c8...9100,1264,3,5
0x64c8...9100,1264,3,5
0x64c8...9100,1264,3,5
0x64ee...6ac0,150,5,1
0x6516...4073,184,5,1
0x65ac...117f,1000,3,4
0x65ac...117f,1000,3,4
0x65ac...117f,1000,3,4
0x65ac...117f,1000,3,4
0x65f5...6b31,572,4,2
0x65f5...6b31,572,4,2
0x6625...ca6a,1086,3,4
0x6625...ca6a,1086,3,4
0x6625...ca6a,1086,3,4
0x6625...ca6a,1086,3,4
0x6641...e72e,1002,3,4
0x6641...e72e,1002,3,4
0x6641...e72e,1002,3,4
0x6641...e72e,1002,3,4
0x671f...634f,150,5,1
0x6725...264b,500,4,2
0x6725...264b,500,4,2
0x672c...60e5,157,5,1
0x6796...8ee6,150,5,1
0x67a8...2eb6,503,4,2
0x67a8...2eb6,503,4,2
0x680a...05be,504,4,2
0x680a...05be,504,4,2
0x684f...eefd,501,4,2
0x684f...eefd,501,4,2
0x685c...8bc9,1085,3,4
0x685c...8bc9,1085,3,4
0x685c...8bc9,1085,3,4
0x685c...8bc9,1085,3,4
0x68da...8e9a,1000,3,4
0x68da...8e9a,1000,3,4
0x68da...8e9a,1000,3,4
0x68da...8e9a,1000,3,4
0x6932...1424,224,5,1
0x6932...5424,1000,3,4
0x6932...5424,1000,3,4
0x6932...5424,1000,3,4
0x6932...5424,1000,3,4
0x6934...9345,150,5,1
0x69cf...1b6e,1035,3,4
0x69cf...1b6e,1035,3,4
0x69cf...1b6e,1035,3,4
0x69cf...1b6e,1035,3,4
0x69d5...18eb,1509,3,6
0x69d5...18eb,1509,3,6
0x69d5...18eb,1509,3,6
0x69d5...18eb,1509,3,6
0x69d5...18eb,1509,3,6
0x69d5...18eb,1509,3,6
0x69f7...13dd,500,4,2
0x69f7...13dd,500,4,2
0x6a5f...ccd4,1000,3,4
