ETH Address, Stake, Tier, Participation Weight
0x9617...d0de,500,4,2
0x0972...3913,1008,3,4
0x426a...0d36,150,5,1
0x521f...cdf0,1000,3,4
0xf97e...a172,150,5,1
0xb0f7...b223,561,4,2
0xaa67...c1f0,155,5,1
0x2381...ce3b,1001,3,4
0x888b...847b,1324,3,5
0x1eaf...aace,1236,3,4
0x08a3...c1df,2000,3,8
0xe871...9ed2,510,4,2
0x1e74...e11c,1050,3,4
0x70cc...c649,151,5,1
0xea3a...d3b0,1500,3,6
0xf18c...e9ff,1003,3,4
0x7619...e538,257,5,1
0x23d3...5936,501,4,2
0x21f9...d393,388,5,1
0x87fb...69aa,188,5,1
0x127c...5811,156,5,1
0x298b...5563,288,5,1
0x1eb9...9854,150,5,1
0x7f58...41c2,1004,3,4
0x816d...cb79,1010,3,4
0xa8ea...cc22,1000,3,4
0x0364...c4bd,1020,3,4
0xd0f5...7912,1015,3,4
0x77b0...2640,502,4,2
0x3e30...1708,502,4,2
0x3ae5...b067,500,4,2
0x6b12...5328,151,5,1
0x122f...f95e,151,5,1
0x9ed4...c56d,600,4,2
0x0d51...d862,500,4,2
0x7410...0ad1,500,4,2
0x773e...2446,1019,3,4
0x82cf...41f8,1007,3,4
0xc49d...2dbe,150,5,1
0x5bd0...eb8e,500,4,2
0x0752...c807,501,4,2
0x7e55...0a41,1005,3,4
0x754a...e5c1,556,4,2
0xf5d6...610f,1000,3,4
0x933d...b244,1077,3,4
0x85b8...c928,1095,3,4
0x42e2...fb22,1000,3,4
0xa140...a46d,1010,3,4
0x511e...ad88,1000,3,4
0x4cd6...68b5,150,5,1
0x8cec...4805,226,5,1
0x465d...d894,160,5,1
0xa4bd...4695,502,4,2
0x8bca...2c65,157,5,1
0x162c...ea7d,608,4,2
0x3146...af50,1272,3,5
0xa55f...d148,155,5,1
0x00d1...adfe,1096,3,4
0x5722...9e5f,1001,3,4
0xeda4...eed9,1414,3,5
0x148a...e04e,1002,3,4
0x1a01...4981,1005,3,4
0x6792...fe5a,150,5,1
0x5142...5013,503,4,2
0xdf2e...dc80,1000,3,4
0xadda...928b,291,5,1
0x68b3...16db,674,4,2
0x302d...5ade,150,5,1
0x99f6...a375,1006,3,4
0xf028...ebe8,160,5,1
0x80cd...d7c7,160,5,1
0x1151...315a,1086,3,4
0x7f70...2854,155,5,1
0x65b1...082e,1145,3,4
0xc5d8...74d9,503,4,2
0x45fb...52eb,300,5,1
0x2462...489e,502,4,2
0x9878...d0e3,598,4,2
0x7a35...e347,2344,3,9
0x46f3...bbe8,507,4,2
0x32b4...3bb1,1000,3,4
0x4f2e...4360,1120,3,4
0x0717...a857,1000,3,4
0x9b8e...6f68,156,5,1
0x980b...53a2,1000,3,4
0x95c0...a95d,1000,3,4
0x7358...bfea,694,4,2
0x6c14...92b0,1507,3,6
0xbd84...6a35,1000,3,4
0x3562...a82a,500,4,2
0x87b6...1b54,502,4,2
0x90ce...c9f0,199,5,1
0xc0af...89ee,152,5,1
0x8883...7d25,1002,3,4
0xc583...5d5c,1008,3,4
0x7357...4c4f,1290,3,5
0x9be4...bcae,500,4,2
0x3a73...4ad7,1028,3,4
0xf0ce...5cd8,165,5,1
0x490e...4d0a,503,4,2
0x868e...b7e6,501,4,2
0xefbb...3f86,1000,3,4
0x6f76...c933,1069,3,4
0x04e3...2bda,2016,3,8
0x0ed4...3481,500,4,2
0xdf3f...0404,1000,3,4
0x972f...661f,1000,3,4
0xd3e7...25f1,523,4,2
0x51bd...dd53,199,5,1
0x5c0d...8df4,501,4,2
0xc178...6829,152,5,1
0x5927...c435,150,5,1
0x0130...363c,195,5,1
0x443d...561e,153,5,1
0xaa26...e3bf,151,5,1
0x4689...7d9e,1000,3,4
0x235f...22d2,150,5,1
0x6106...fef9,151,5,1
0xf01c...efa3,1000,3,4
0xe6f3...f23c,150,5,1
0x0b44...654e,1006,3,4
0x571a...e2e1,155,5,1
0xc287...08ed,1012,3,4
0x639c...621d,150,5,1
0xc284...c712,559,4,2
0x4fbc...90e1,2029,3,8
0x8386...8fb6,506,4,2
0x827d...ab3b,210,5,1
0xd6a5...ba07,501,4,2
0x7ecd...bd6c,500,4,2
0xf825...1fc5,1502,3,6
0x1920...6546,1933,3,7
0xfa9d...ca46,150,5,1
0x6d72...806c,1694,3,6
0xdaf6...a240,1450,3,5
0x4873...79c0,501,4,2
0x45b0...8637,1000,3,4
0xbc1d...490d,520,4,2
0x3c72...b8fe,159,5,1
0x116e...524a,1525,3,6
0xf501...409e,245,5,1
0xb29c...c0ef,150,5,1
0x874c...bb22,500,4,2
0x4e65...c954,1000,3,4
0xf528...2926,738,4,2
0x4b9e...1116,1008,3,4
0x4db9...cf27,504,4,2
0x5602...0428,2109,3,8
0x3f14...c569,1500,3,6
0x5ffc...aa6c,200,5,1
0xb1ac...3a56,150,5,1
0xbefc...db98,1036,3,4
0x35a4...4148,501,4,2
0xfd04...5929,1009,3,4
0xeb08...9b06,1004,3,4
0x84b1...1aa8,222,5,1
0xf813...9797,510,4,2
0x2443...3332,501,4,2
0x81e3...4f5f,1000,3,4
0xf256...ce6c,151,5,1
0x398e...2a18,151,5,1
0xc06a...99a0,1656,3,6
0x9240...9071,204,5,1
0xc17a...7828,1240,3,4
0x421a...c2c7,500,4,2
0x1d48...9f7a,150,5,1
0xa6ba...6cdb,195,5,1
0x53fe...05bb,1040,3,4
0x637c...b7b8,1013,3,4
0xfaca...8884,1740,3,6
0x922a...622d,1033,3,4
0x4676...35d4,1017,3,4
0x2af6...a1c1,500,4,2
0x1fb4...a5c1,160,5,1
0x38ed...7314,150,5,1
0xfa10...7714,300,5,1
0x076a...bf30,1004,3,4
0x2888...3eda,152,5,1
0x0584...ad8c,1004,3,4
0x965f...acb0,151,5,1
0xa525...597a,500,4,2
0xe6e7...08f2,150,5,1
0x9849...7783,150,5,1
0x0b46...dfca,151,5,1
0x721e...b771,600,4,2
0x3769...5c12,500,4,2
0xdb9d...37ca,1004,3,4
0x83a3...a3be,1057,3,4
0xfa2e...d5b6,153,5,1
0xda19...7fea,150,5,1
0x4eff...98b5,150,5,1
0x5b5d...9c27,513,4,2
0xe17d...0e72,511,4,2
0x3e04...5c58,151,5,1
0x8e41...99a7,150,5,1
0x0456...f294,344,5,1
0xa8d1...c116,501,4,2
0x7457...93f4,1000,3,4
0x6a6e...f147,1005,3,4
0x6796...8ee6,150,5,1
0xc8a4...185a,150,5,1
0x1371...befb,150,5,1
0x1908...c8c0,150,5,1
0x3a96...f08c,154,5,1
0x70e3...3ab5,200,5,1
0x35a2...4b81,1503,3,6
0x5358...76fc,547,4,2
0x057e...99fb,164,5,1
0x7c11...8a44,503,4,2
0x12cf...041b,153,5,1
0x9a33...34bf,238,5,1
0x8647...d6df,1000,3,4
0xd5f6...737c,150,5,1
0x53cf...31e7,1002,3,4
0x6e8a...1a07,528,4,2
0x8fb0...b198,168,5,1
0x3fb9...80b2,150,5,1
0xfd3b...5f0b,1002,3,4
0x2c3c...b13d,150,5,1
0xb11a...2828,500,4,2
0x7367...1907,1000,3,4
0xd2c7...4e43,272,5,1
0x1084...178a,501,4,2
0x5cba...53ba,439,5,1
0x8e16...dcc4,1001,3,4
0x4581...2b2a,191,5,1
0x1520...b9f8,150,5,1
0xfbd0...c2b1,179,5,1
0x0e26...dadb,1001,3,4
0x1723...7613,175,5,1
0x1e60...ccfa,150,5,1
0x61f4...75d3,1002,3,4
0xec0a...ec56,505,4,2
0x0916...705f,1008,3,4
0x38d9...e8e3,1004,3,4
0xc66f...f707,500,4,2
0x79f9...0b84,1001,3,4
0xa195...e312,150,5,1
0xa88e...1f22,1005,3,4
0x3c02...71ab,200,5,1
0x3d39...568b,500,4,2
0x7d75...5cde,150,5,1
0xbeaf...1313,500,4,2
0xba52...f1e8,153,5,1
0xef0b...9652,207,5,1
0x8536...393a,150,5,1
0x7e22...9d30,511,4,2
0x1c72...03a2,158,5,1
0x6f2f...1d3c,151,5,1
0xcaab...5d41,500,4,2
0x9057...9185,150,5,1
0x61f2...0745,568,4,2
0x8932...fa21,1000,3,4
0x1dab...beaf,1005,3,4
0xfbde...b2a2,150,5,1
0xbb34...368f,353,5,1
0x4a44...2139,500,4,2
0xc5f1...8a0a,500,4,2
0xedca...7038,210,5,1
0xff72...ed64,150,5,1
0xefb9...5ea0,1000,3,4
0x63cd...ce73,1382,3,5
0x62fb...99ca,167,5,1
0x4747...dcb2,171,5,1
0xcc98...a30d,158,5,1
0x960c...88e9,201,5,1
0x0474...5a85,1000,3,4
0x14ed...83a4,1001,3,4
0x5827...ec05,220,5,1
0x5061...350e,152,5,1
0xf10b...6ed9,150,5,1
0x3934...d6f6,156,5,1
0x11c4...9142,500,4,2
0xf204...3baa,319,5,1
0x1d1d...4809,511,4,2
0x4a9c...cb66,151,5,1
0xc848...6ece,500,4,2
0x169c...759b,150,5,1
0x1ca8...1f2a,151,5,1
0xa244...0557,160,5,1
0x6004...0ab9,151,5,1
0x9003...76d2,154,5,1
0x93b0...edb1,159,5,1
0x0538...91b2,1000,3,4
0x4717...d944,1002,3,4
0x011d...fc83,1000,3,4
0x704e...5f3c,1005,3,4
0x8f86...0fb2,1315,3,5
0x121d...c702,157,5,1
0x11c7...b2e0,500,4,2
0xbdcb...0e9d,151,5,1
0x852e...0eb7,166,5,1
0x54de...b2dc,500,4,2
0x495e...d23b,175,5,1
0x5c24...1d6b,1678,3,6
0xaa4e...f3bb,152,5,1
0xe767...de28,508,4,2
0xa37b...6b13,151,5,1
0xa275...6335,1007,3,4
0x50fb...dac3,767,4,2
0x696a...a56c,500,4,2
0x573f...9ce1,150,5,1
0x41f2...e9b7,500,4,2
0xb5a6...f0e2,153,5,1
0xb0ba...e57e,150,5,1
0x8c4c...dd4e,505,4,2
0xd52d...9550,1002,3,4
0xa61b...7d68,500,4,2
0xbf86...74cb,1000,3,4
0xc1d7...5ced,500,4,2
0x9bed...1d0d,150,5,1
0x3fb4...a8e4,1001,3,4
0x4f50...4815,504,4,2
0x0d46...bce0,150,5,1
0xaa6b...a173,150,5,1
0x9d99...4f5a,500,4,2
0x2689...9245,150,5,1
0xfea8...e23f,1213,3,4
0x685c...8bc9,548,4,2
0xc74d...77f0,1000,3,4
0xb38d...486c,159,5,1
0xab9c...1cb0,762,4,2
0xa796...cec3,160,5,1
0xe91f...feb7,155,5,1
0xa8bd...d25b,501,4,2
0x1f2e...5ad2,151,5,1
0x778c...248c,266,5,1
0x5976...26ab,150,5,1
0x8f01...d06d,1000,3,4
0x0f9c...b328,500,4,2
0xe8fb...8a09,510,4,2
0xb676...c44c,1000,3,4
0xb676...5bce,500,4,2
0xf6b9...aa1c,151,5,1
0xf6b8...f82e,150,5,1
0xb6fb...bb62,1032,3,4
0xbe43...5e0b,1514,3,6
0x2c5c...f9bf,151,5,1
0x6641...e72e,511,4,2
0x6b9b...1b58,500,4,2
0x2ce3...1635,503,4,2
0x3806...02e7,1007,3,4
0x844e...b353,502,4,2
0xd2dd...7a40,150,5,1
0x0f85...c617,505,4,2
0x1c0c...5994,612,4,2
0x4cf3...b83b,250,5,1
0xed29...4996,218,5,1
0xd2a3...a626,401,5,1
0xf890...837a,1489,3,5
0xc347...a611,1002,3,4
0x5267...99a3,521,4,2
0x4212...5342,150,5,1
0x2f67...03b9,500,4,2
0x9d9b...c9b2,500,4,2
0x090c...5f2c,613,4,2
0x5dd3...7dad,3288,3,13
0x1942...a5bf,151,5,1
0x9dee...9927,200,5,1
0xfd66...318c,150,5,1
0xa1f9...9609,1201,3,4
0xac25...d2ec,1000,3,4
0xb1c8...7eae,500,4,2
0xe04d...d28b,291,5,1
0xfc70...4507,1033,3,4
0x77ad...18ac,150,5,1
0x0f98...7609,291,5,1
0x8fdd...5d91,501,4,2
0x53e4...8e31,509,4,2
0xe55c...ca54,501,4,2
0x0693...522e,1002,3,4
0x362e...0c24,150,5,1
0xd9fd...15f8,151,5,1
0xe51c...e238,500,4,2
0x583a...6b47,177,5,1
0x9084...9723,175,5,1
0x4d15...9646,151,5,1
0xe17a...dbd5,150,5,1
0xca4e...6894,1016,3,4
0xd51a...98ff,501,4,2
0xc495...4a36,642,4,2
0x672c...60e5,157,5,1
0x88bf...6ad3,226,5,1
0x1e9b...72d4,501,4,2
0x1785...bbdd,1005,3,4
0xc160...f7b1,1068,3,4
0x3958...f104,150,5,1
0xa099...dbce,1000,3,4
0xc022...9a08,524,4,2
0x3aad...168c,572,4,2
0xe209...242f,162,5,1
0xdc5d...aefc,1001,3,4
0x818d...5c50,1000,3,4
0xd7bb...0b9c,151,5,1
0x7905...a4c1,156,5,1
0x7b56...57a2,1011,3,4
0x65f5...6b31,572,4,2
0x7615...c4d7,500,4,2
0x118e...d504,500,4,2
0xc7da...f9cc,203,5,1
0x0ada...b347,876,4,2
0xb657...aa86,158,5,1
0xb5cd...d849,151,5,1
0xce77...2799,666,4,2
0xed6e...e1b4,155,5,1
0x3ed1...d451,666,4,2
0x4254...b20f,1000,3,4
0x6f5c...50a1,150,5,1
0x7d0c...a705,152,5,1
0xb10f...cb11,1026,3,4
0x00e3...2b8a,1016,3,4
0xce1b...87c6,1000,3,4
0xc459...4102,153,5,1
0x2280...161b,196,5,1
0x33ef...4435,500,4,2
0x4564...4141,150,5,1
0x6282...4f88,500,4,2
0x9969...91e6,185,5,1
0x3efd...9d06,261,5,1
0xae02...121b,150,5,1
0xdda5...3f07,164,5,1
0xb6a6...def7,155,5,1
0x0e3e...1aac,180,5,1
0x7c5a...2afe,174,5,1
0x6d9f...ec2e,176,5,1
0x4f7c...30d7,346,5,1
0x4517...29a1,1002,3,4
0xc21a...146a,500,4,2
0x4e7d...3fd0,1005,3,4
0xdffd...c976,154,5,1
0x5b9e...c3c8,180,5,1
0xaee9...f049,500,4,2
0xbb2d...5fd4,168,5,1
0x16f3...0179,195,5,1
0x5e5a...e622,287,5,1
0xddd2...9d32,500,4,2
0x006f...60ee,152,5,1
0x4a51...6b04,206,5,1
0x2fa1...3a67,150,5,1
0x5602...d96e,200,5,1
0x2738...57e0,500,4,2
0xaefe...ac4c,507,4,2
0x1efa...9253,179,5,1
0x2c9c...6deb,150,5,1
0x60ad...2f3b,500,4,2
0xed42...dc6d,501,4,2
0x2efe...101a,152,5,1
0x6f66...e856,574,4,2
0xc8ec...a778,1001,3,4
0x218e...5460,501,4,2
0x9f13...fef5,209,5,1
0xad79...07b6,151,5,1
0xb132...3ec5,154,5,1
0xeaf5...0fe1,500,4,2
0x93f5...b0ed,157,5,1
0x7b76...95f0,1001,3,4
0xb4ba...7a75,150,5,1
0x5967...a437,1011,3,4
0xef30...1f02,1084,3,4
0xafe8...a72e,203,5,1
0x1c46...8479,152,5,1
0xd32f...41a8,1005,3,4
0x485e...cbcc,184,5,1
0x665c...0426,151,5,1
0x6b04...df93,158,5,1
0xa728...b4f6,501,4,2
0x833d...29bf,1074,3,4
0xb377...78f8,150,5,1
0x0cf3...41ce,156,5,1
0x46a0...e34d,507,4,2
0xbe92...c586,151,5,1
0x9aba...872a,597,4,2
0x26a5...e144,502,4,2
0x3d7d...9e52,265,5,1
0x58be...5c04,150,5,1
0x8bee...8b06,1321,3,5
0xf3f7...e831,156,5,1
0x2849...58c4,200,5,1
0xe53e...f3ce,150,5,1
0x11de...8bfa,155,5,1
0x630c...1010,170,5,1
0x5c70...5992,236,5,1
0x8016...c8b6,500,4,2
0x0d74...89ce,150,5,1
0xda60...295a,155,5,1
0xaf78...f344,151,5,1
0x1b58...1e91,155,5,1
0x4ac4...47b4,527,4,2
0x84f1...0778,150,5,1
0xf738...3767,502,4,2
0x1fb9...5ac0,150,5,1
0x5315...9f80,158,5,1
0x353e...25ea,316,5,1
0x86de...cd92,150,5,1
0xc010...6977,175,5,1
0x28ea...daef,519,4,2
0xf320...4bec,1015,3,4
0xc54b...b891,150,5,1
0xfff5...b455,150,5,1
0xad3f...6606,519,4,2
0xfb5a...8c5b,150,5,1
0x18a4...0c7f,300,5,1
0x4e54...69bf,1000,3,4
0x9712...f727,150,5,1
0x491f...6a53,150,5,1
0x0770...b916,1115,3,4
0x97c5...07e3,155,5,1
0xd546...2354,501,4,2
0x76e9...4be1,1003,3,4
0x77a7...0e14,226,5,1
0x755b...8c98,1012,3,4
0x3b5b...bac3,151,5,1
0xc5f5...e311,500,4,2
0x574f...36b6,257,5,1
0x39a9...586a,500,4,2
0xf3d0...93f4,207,5,1
0x2d02...7ff2,153,5,1
0xd52e...c023,150,5,1
0xda17...9035,160,5,1
0x80f9...d14c,280,5,1
0x55fe...c104,401,5,1
0x586e...f59d,500,4,2
0xd4e9...d2cc,639,4,2
0xa76e...ee61,505,4,2
0x3a0b...b32f,155,5,1
0x9d8f...af32,300,5,1
0x9305...6f93,300,5,1
0x87b6...bf0c,151,5,1
0xdb3b...58a4,155,5,1
0x07f4...8ac5,260,5,1
0x2099...c80c,153,5,1
0x3ba8...734c,150,5,1
0x69e2...7a79,150,5,1
0x3782...59bd,1013,3,4
0xf2e5...4443,150,5,1
0x1ae9...456a,1013,3,4
0x77e3...3026,150,5,1
0xc7f6...d27b,155,5,1
0x0b78...c632,150,5,1
0xc269...2568,404,5,1
0x2a07...239e,155,5,1
0x131f...6883,175,5,1
0x3238...5564,500,4,2
0x36ed...ec60,154,5,1
0xa3f8...5d62,151,5,1
0x0700...3de5,150,5,1
0x00c1...6ad0,209,5,1
0xfce4...4eee,150,5,1
0xfe10...e862,155,5,1
0x28bf...9322,234,5,1
0x3aed...091a,407,5,1
0x135d...0470,512,4,2
0xcc38...86ef,179,5,1
0xc3c9...4fd5,1029,3,4
0x9972...f74a,155,5,1
0x5cad...a5bd,151,5,1
0xaf65...e84c,152,5,1
0x4cc4...800b,683,4,2
0x35cc...29f5,151,5,1
0xafea...eea3,158,5,1
0xec02...6be1,1002,3,4
0x8571...49ce,500,4,2
0x5087...76ec,150,5,1
0xe3b7...393f,155,5,1
0x8cf6...ba5b,500,4,2
0x0b4e...2de9,503,4,2
0xbcae...8472,500,4,2
0xfcc0...b598,501,4,2
0xd9cb...c3a0,150,5,1
0x539f...7ed4,1023,3,4
0xf000...f1d6,160,5,1
0x3243...904c,203,5,1
0xb2ab...9f67,150,5,1
0x7022...6cf6,600,4,2
0xd4d1...34c4,1000,3,4
0x1bd4...878a,150,5,1
0x78a8...5bc7,150,5,1
0xb8d6...cb2d,167,5,1
0x39b0...8cf7,150,5,1
0xc3ca...62e4,155,5,1
0x41af...5800,152,5,1
0x3e0d...0a7d,400,5,1
0x34b7...d0bc,150,5,1
0x3710...383d,163,5,1
0x52c2...fac9,150,5,1
0xb307...46ab,200,5,1
0xf7fd...5901,153,5,1
0x9f2a...994b,150,5,1
0x3a09...9cc5,156,5,1
0x6975...eaa7,208,5,1
0x04c1...a1aa,188,5,1
