ETH Address,Stake,Tier,Participation
0x2099...c80c,153,5,1
0x485e...bb88,1140,3,4
0x6fbb...6167,1011,3,4
0xd30c...7967,1000,3,4
0x99f6...a375,1006,3,4
0xe180...f95c,2562,3,10
0x5535...1ff8,1742,3,6
0x5e88...2818,2260,3,9
0xdd5a...dd34,1100,3,4
0x7463...0124,1046,3,4
0x8df2...3dda,155,5,1
0xbbdd...9f3a,1009,3,4
0x9054...3e47,1021,3,4
0x680a...05be,504,4,2
0x6265...c58a,1151,3,4
0xa677...bf0d,1060,3,4
0x22ee...f933,174,5,1
0x6a5f...ccd4,1000,3,4
0x8a31...d95d,1012,3,4
0xa75f...84e9,1012,3,4
0xdf2e...dc80,1000,3,4
0xb2e1...efd2,3927,3,15
0xc5f1...8a0a,500,4,2
0x2070...ea34,1000,3,4
0x082c...c878,1020,3,4
0x6b2b...fb65,1016,3,4
0x2070...ea34,1000,3,4
0x1190...b27f,1000,3,4
0x9003...76d2,154,5,1
0x32d9...b74e,1008,3,4
0xa227...b143,1000,3,4
0x5d0d...f2ab,1027,3,4
0x80e7...88b7,1501,3,6
0xd803...1acb,1002,3,4
0x72c5...9b76,1008,3,4
0x4b54...36a0,503,4,2
0xf8f6...b764,1057,3,4
0x6a5f...ccd4,1000,3,4
0x0062...6468,1000,3,4
0x77ad...18ac,1000,3,4
0x9b8e...6f68,156,5,1
0xf6d6...4f9c,1014,3,4
0xbbdd...9f3a,1009,3,4
0x6fbb...6167,1011,3,4
0x56c1...cfc5,154,5,1
0xc4c6...ef09,1365,3,5
0xf46d...3171,1042,3,4
0xf5b1...8229,636,4,2
0xf5b1...8229,636,4,2
0xfde6...408b,1991,3,7
0xd0e7...05d4,2050,3,8
0x9f03...4dd8,1015,3,4
0xb676...5bce,1000,3,4
0x5e88...2818,2260,3,9
0xd522...4add,1521,3,6
0x431b...32b6,646,4,2
0x8571...49ce,1001,3,4
0xd30c...7967,1000,3,4
0xa3ca...907d,3028,3,12
0xc205...1bda,1027,3,4
0xc4c6...ef09,1365,3,5
0xcc22...52ca,500,4,2
0x1cc1...dff9,3005,3,12
0x5967...a437,1011,3,4
0xdffd...c976,2401,3,9
0xdffd...c976,2401,3,9
0x7934...be39,1118,3,4
0x00e9...d60a,1000,3,4
0xa3ca...907d,3028,3,12
0x2c6a...d472,1013,3,4
0x422c...c5dd,1000,3,4
0x5e5a...e622,500,4,2
0x4a51...6b04,503,4,2
0xa3ca...907d,3028,3,12
0x084a...09f1,1058,3,4
0xdf2e...dc80,1000,3,4
0x9c3d...7664,1195,3,4
0x1cc1...dff9,3005,3,12
0x01ed...c55e,506,4,2
0x3e76...45ad,1010,3,4
0xd2e8...b7d1,1000,3,4
0x76dd...8821,1011,3,4
0xa47b...1870,1000,3,4
0x1755...dcef,1755,3,7
0x5661...7eeb,1652,3,6
0x80e7...88b7,1501,3,6
0x226f...4770,1007,3,4
0x86fe...f277,152,5,1
0xf3b4...ebe6,2100,3,8
0x4f83...e1b6,1013,3,4
0x8a31...d95d,1012,3,4
0x63a5...4c74,1001,3,4
0xdb6d...500b,1000,3,4
0x1cc1...dff9,3005,3,12
0x082c...c878,1020,3,4
0x0102...4825,1010,3,4
0x7362...4b22,1000,3,4
0x3ba8...236a,1926,3,7
0x891e...5c44,186,5,1
0xf3b4...ebe6,2100,3,8
0x91d7...0aaf,1003,3,4
0x98a6...ae5a,1505,3,6
0x0b46...dfca,1004,3,4
0x657a...9aed,1023,3,4
0x9acf...7817,1304,3,5
0xc840...a3d0,1000,3,4
0xb0ca...b203,1010,3,4
0x302d...5ade,501,4,2
0x7934...be39,1118,3,4
0x998b...8f12,150,5,1
0x1b05...6d3a,1021,3,4
0xaf69...58ca,1000,3,4
0xda39...b9e2,1054,3,4
0xeb00...11c3,1010,3,4
0xa0a6...02b4,151,5,1
0x68da...8e9a,1000,3,4
0x4362...c417,1001,3,4
0xf8f6...b764,1057,3,4
0xcbfd...ceb4,1012,3,4
0xd7ae...3909,1126,3,4
0x0263...da9b,1004,3,4
0x8a87...ef98,1000,3,4
0xd2e8...b7d1,1000,3,4
0x2c6a...d472,1013,3,4
0xaac1...0ef1,1000,3,4
0x5e88...2818,2260,3,9
0xdc88...51f4,1002,3,4
0x4f83...e1b6,1013,3,4
0x7457...93f4,1000,3,4
0xdf59...84e5,150,5,1
0x6be2...8b26,150,5,1
0x942b...6dfd,512,4,2
0x5be2...f5bf,1024,3,4
0x5631...7d9e,501,4,2
0xcda9...12cf,1000,3,4
0x93fd...bd88,151,5,1
0xd803...1acb,1002,3,4
0x02c2...b179,1000,3,4
0x8367...dfd4,150,5,1
0x9fbf...f1df,150,5,1
0xf50e...c8e0,511,4,2
0x0ebf...cced,502,4,2
0x64a2...e289,1000,3,4
0xef59...d3db,150,5,1
0x1682...4efb,1019,3,4
0x7676...112d,505,4,2
0xaf03...87af,1005,3,4
0x5967...a437,1011,3,4
0x1cc1...dff9,3005,3,12
0x0752...c807,1007,3,4
0x4ba1...213e,1010,3,4
0xf50e...c8e0,511,4,2
0xfcc0...b598,1028,3,4
0xfd18...4a01,152,5,1
0x7acc...b39e,1000,3,4
0x5358...76fc,1045,3,4
0xfde6...408b,1991,3,7
0xf6d6...4f9c,1014,3,4
0xfbde...b2a2,1002,3,4
0xd9b7...01be,500,4,2
0x5535...1ff8,1742,3,6
0x7b10...cba6,1000,3,4
0xdd5a...dd34,1100,3,4
0x8f7a...70e4,500,4,2
0x99f6...a375,1006,3,4
0xb2e1...efd2,3927,3,15
0x5a01...0760,1000,3,4
0x1e9b...72d4,501,4,2
0x3a10...9476,1023,3,4
0x1617...c181,1015,3,4
0xf5d6...610f,1000,3,4
0x69cf...1b6e,1035,3,4
0x9ec3...d999,1009,3,4
0xde67...8aa3,1015,3,4
0xd491...cd7d,1001,3,4
0x6ac6...680b,1000,3,4
0x1d3b...212a,1031,3,4
0x8558...e58c,1019,3,4
0x4047...697b,150,5,1
0x1167...9a78,1059,3,4
0x0263...da9b,1004,3,4
0x0263...da9b,1004,3,4
0x8a87...ef98,1000,3,4
0x2fbe...373a,1000,3,4
0xfde6...408b,1991,3,7
0x58a5...3c5e,1003,3,4
0x7463...0124,1046,3,4
0x43ba...7162,1014,3,4
0x8ca9...45d2,1001,3,4
0xab5a...de7f,1007,3,4
0x9c3d...7664,1195,3,4
0x1190...b27f,1000,3,4
0x657a...9aed,1023,3,4
0xa677...bf0d,1060,3,4
0xf20f...1906,1006,3,4
0xd522...4add,1521,3,6
0x8558...e58c,1019,3,4
0x9a77...8faa,1000,3,4
0x3033...d915,1005,3,4
0x9a77...8faa,1000,3,4
0x3d7f...8383,1257,3,5
0x12fb...df48,1000,3,4
0x9c3d...7664,1195,3,4
0xdb8d...9360,1002,3,4
0xc32c...e8eb,1003,3,4
0xc748...97c9,1000,3,4
0x140e...d5aa,503,4,2
0xa57c...0d73,1001,3,4
0x70cc...c649,1000,3,4
0x7934...be39,1118,3,4
0x3cc1...5dc4,1002,3,4
0x8558...e58c,1019,3,4
0x831c...c4e7,1002,3,4
0x3a87...5732,1010,3,4
0x485e...bb88,1140,3,4
0x0062...6468,1000,3,4
0x8e5e...a80f,1010,3,4
0x3fae...83e3,1005,3,4
0x1c9d...adc5,1089,3,4
0x2fbe...373a,1000,3,4
0xfffe...854c,1567,3,6
0xf3cc...48b3,1016,3,4
0xf43f...8117,150,5,1
0xd9b7...01be,500,4,2
0x4c73...9f7f,151,5,1
0x4f83...e1b6,1013,3,4
0xac4e...1957,150,5,1
0xd2e8...b7d1,1000,3,4
0x8571...49ce,1001,3,4
0x1167...9a78,1059,3,4
0xda39...b9e2,1054,3,4
0xdc9c...7484,157,5,1
0xb2e1...efd2,3927,3,15
0x1167...9a78,1059,3,4
0x245b...b55c,1018,3,4
0x6932...5424,1000,3,4
0xc832...0a0e,507,4,2
0x8ae7...b9e5,1020,3,4
0x5967...a437,1011,3,4
0xc066...bc28,150,5,1
0xe472...9029,1009,3,4
0xc8e0...b819,168,5,1
0x6932...5424,1000,3,4
0x1617...c181,1015,3,4
0x3a09...9cc5,1006,3,4
0x0e26...dadb,1001,3,4
0x00e9...d60a,1000,3,4
0xa75f...84e9,1012,3,4
0x9c3d...7664,1195,3,4
0x354f...63d4,1053,3,4
0xfa10...7714,1009,3,4
0x657a...9aed,1023,3,4
0x91d7...0aaf,1003,3,4
0xf46d...3171,1042,3,4
0x9054...3e47,1021,3,4
0x1536...221e,166,5,1
0xc4c6...ef09,1365,3,5
0x302d...5ade,501,4,2
0x5e5a...e622,500,4,2
0x3ba8...236a,1926,3,7
0xc32c...e8eb,1003,3,4
0xd2dd...7a40,1000,3,4
0x6fbb...6167,1011,3,4
0x2f64...339d,1005,3,4
0xe483...5011,150,5,1
0xee53...22bc,1002,3,4
0x5661...7eeb,1652,3,6
0x87f5...a695,1033,3,4
0x81dc...b794,1004,3,4
0xd491...cd7d,1001,3,4
0xfaf2...d1c6,1000,3,4
0x3287...7408,1727,3,6
0x4ffb...8afc,150,5,1
0x6adc...08fc,150,5,1
0xa75f...84e9,1012,3,4
0xfffe...854c,1567,3,6
0xdb7d...1c42,3000,3,12
0x2dc4...35e7,1003,3,4
0xfb44...fa58,1000,3,4
0x21fe...7a02,1000,3,4
0xb676...5bce,1000,3,4
0x4ba1...213e,1010,3,4
0x70cc...c649,1000,3,4
0xd740...7371,1008,3,4
0xfffe...854c,1567,3,6
0x6ee7...e89c,1441,3,5
0x88c0...62ab,1000,3,4
0x8ae7...b9e5,1020,3,4
0xc32c...e8eb,1003,3,4
0xfcc0...b598,1028,3,4
0x2f64...339d,1005,3,4
0x2863...8031,1201,3,4
0xc37e...2ca7,1000,3,4
0x8ca9...45d2,1001,3,4
0xa4a7...f3e6,1001,3,4
0x9c53...3a13,515,4,2
0x32e6...154c,505,4,2
0x1b32...bd0b,1014,3,4
0x7acc...b39e,1000,3,4
0x3ba8...236a,1926,3,7
0xdb7d...1c42,3000,3,12
0xf9f8...5974,1001,3,4
0x7cdd...a398,1000,3,4
0x3f3b...940d,1000,3,4
0x43ba...7162,1014,3,4
0x32d9...b74e,1008,3,4
0xbce5...0150,1000,3,4
0x2411...6210,1132,3,4
0xba34...3390,1064,3,4
0xfaf2...d1c6,1000,3,4
0x4f83...e1b6,1013,3,4
0xaac1...0ef1,1000,3,4
0xf097...610e,1000,3,4
0xc115...2021,1000,3,4
0x0b46...dfca,1004,3,4
0x9acf...7817,1304,3,5
0x0f1b...04f5,150,5,1
0xb2e1...efd2,3927,3,15
0xeb20...6eaa,1000,3,4
0xf1e2...6129,1001,3,4
0xd2dd...7a40,1000,3,4
0x0828...bebb,1004,3,4
0x9054...3e47,1021,3,4
0x1755...dcef,1755,3,7
0xdffd...c976,2401,3,9
0xaaab...bf32,150,5,1
0x6ac6...680b,1000,3,4
0x52f8...7434,150,5,1
0xfcc0...b598,1028,3,4
0x3f3b...940d,1000,3,4
0xc4c6...ef09,1365,3,5
0x6046...7e57,1019,3,4
0x6437...c60e,1000,3,4
0x63a5...4c74,1001,3,4
0x5d94...bc0a,1153,3,4
0x7161...120e,153,5,1
0x6baa...ef14,153,5,1
0xda39...b9e2,1054,3,4
0xb223...9f2c,150,5,1
0xab5a...de7f,1007,3,4
0x3287...7408,1727,3,6
0x9acf...7817,1304,3,5
0x118e...d504,500,4,2
0x6b2b...fb65,1016,3,4
0x0102...4825,1010,3,4
0xfa51...4dff,1033,3,4
0x3d7f...8383,1257,3,5
0xe180...f95c,2562,3,10
0x6bc1...fd7f,1000,3,4
0x8a87...ef98,1000,3,4
0xfde6...408b,1991,3,7
0xa52e...8cf5,1060,3,4
0x1cc1...dff9,3005,3,12
0x9ec3...d999,1009,3,4
0x373b...ce96,1001,3,4
0xd7ae...3909,1126,3,4
0x5890...ace6,1200,3,4
0x3a10...9476,1023,3,4
0x2c6a...d472,1013,3,4
0x5890...ace6,1200,3,4
0x7cbd...d05d,2001,3,8
0x12fb...df48,1000,3,4
0xbbb5...6ed6,1688,3,6
0xdb6d...500b,1000,3,4
0xee53...22bc,1002,3,4
0x98d4...5990,1149,3,4
0xd0e7...05d4,2050,3,8
0xcf73...059c,568,4,2
0x17a5...1eed,1011,3,4
0xd7ae...3909,1126,3,4
0xdeb2...7a87,1001,3,4
0xe7c0...16ed,1000,3,4
0x3cc1...5dc4,1002,3,4
0xfbde...b2a2,1002,3,4
0x1371...befb,1000,3,4
0xdb7d...1c42,3000,3,12
0x4b54...36a0,503,4,2
0xa3ca...907d,3028,3,12
0x0ebf...cced,502,4,2
0x8ae7...b9e5,1020,3,4
0xb57b...35c8,1005,3,4
0x6932...1424,224,5,1
0x3fae...83e3,1005,3,4
0x5e88...2818,2260,3,9
0x6ee7...e89c,1441,3,5
0xdf2e...dc80,1000,3,4
0x5358...76fc,1045,3,4
0x5d94...bc0a,1153,3,4
0xa079...50c7,150,5,1
0x245b...b55c,1018,3,4
0x64b4...e5ab,150,5,1
0x7457...93f4,1000,3,4
0xab5a...de7f,1007,3,4
0x76dd...8821,1011,3,4
0xa52e...8cf5,1060,3,4
0xa1fb...6492,1015,3,4
0x7cbd...d05d,2001,3,8
0xfc88...c03e,1001,3,4
0x5be2...f5bf,1024,3,4
0xf7e1...38f6,1005,3,4
0x9a08...7205,1006,3,4
0x3f3b...940d,1000,3,4
0x245b...b55c,1018,3,4
0x87f5...a695,1033,3,4
0xf81b...c96c,503,4,2
0x5a06...53cd,1010,3,4
0x3d5d...3d7e,151,5,1
0x9a9c...de85,1500,3,6
0x1b05...6d3a,1021,3,4
0x2c8c...e80b,1012,3,4
0x2967...e311,328,5,1
0x94fb...8d54,199,5,1
0x192a...ec38,152,5,1
0x5cad...a5bd,501,4,2
0xdb8d...9360,1002,3,4
0x88c0...62ab,1000,3,4
0x2765...df73,1005,3,4
0xb2e1...efd2,3927,3,15
0x2ad9...8d14,1010,3,4
0x2411...6210,1132,3,4
0x8011...d0bb,150,5,1
0xa3ca...907d,3028,3,12
0x2a58...d205,150,5,1
0xa3ca...907d,3028,3,12
0xf20f...1906,1006,3,4
0x6fbb...6167,1011,3,4
0x226f...4770,1007,3,4
0x5cad...a5bd,501,4,2
0x6817...1e78,152,5,1
0x8558...e58c,1019,3,4
0x6625...ca6a,1086,3,4
0xa677...bf0d,1060,3,4
0x7934...be39,1118,3,4
0x118e...d504,500,4,2
0xf7e1...38f6,1005,3,4
0x12fb...df48,1000,3,4
0x9f03...4dd8,1015,3,4
0xb6a6...def7,155,5,1
0x0290...2271,155,5,1
0x82f6...b872,1010,3,4
0x6a5f...ccd4,1000,3,4
0xaf69...58ca,1000,3,4
0x3238...5564,500,4,2
0x1ca8...1f2a,151,5,1
0xb30f...cb8d,507,4,2
0x8e5e...a80f,1010,3,4
0x7457...93f4,1000,3,4
0xc205...1bda,1027,3,4
0xd2dd...7a40,1000,3,4
