ETH Address, Stake, Tier, Participation Weight
0xb15d...fbb5,172,5,1
0x4eff...98b5,150,5,1
0x8661...3c3c,287,5,1
0x966a...11be,594,4,2
0xafea...eea3,158,5,1
0xf10b...6ed9,150,5,1
0xe013...1308,152,5,1
0x68c3...c44c,153,5,1
0x353e...25ea,316,5,1
0x17a5...1eed,150,5,1
0xd2dd...7a40,150,5,1
0x5142...5013,503,4,2
0x1e59...86b1,228,5,1
0x8639...1063,511,4,2
0xae49...8d6d,160,5,1
0xce07...23a6,155,5,1
0xffcc...7f1e,151,5,1
0xeb61...507e,501,4,2
0x7850...948e,459,5,1
0xf39e...4b18,712,4,2
0xdba5...ba62,155,5,1
0xf204...3baa,319,5,1
0x7022...1be1,150,5,1
0xbb2d...5fd4,168,5,1
0x4ee0...3d17,519,4,2
0x2627...a9d1,160,5,1
0xcfde...ee49,156,5,1
0xe62d...21f0,151,5,1
0x3bb6...1e91,153,5,1
0xc7da...f9cc,203,5,1
0x3707...2860,300,5,1
0x485e...cbcc,184,5,1
0x6d49...1381,150,5,1
0x6796...8ee6,150,5,1
0x495e...d23b,175,5,1
0x9227...b3bd,501,4,2
0xf78c...b3c5,648,4,2
0xaa97...b82d,150,5,1
0x3f4e...80a7,170,5,1
0x53cf...31e7,1002,3,4
0x3e0d...0a7d,322,5,1
0xf3f1...0239,507,4,2
0x78d0...ba97,300,5,1
0x5d20...2b8f,781,4,2
0x21fe...7a02,155,5,1
0x584d...14ac,497,5,1
0x7147...5686,510,4,2
0x409b...9f00,150,5,1
0x235f...22d2,150,5,1
0xcc52...25f3,540,4,2
0x758b...6378,150,5,1
0xb2a5...ddc7,249,5,1
0xf43f...8117,150,5,1
0x967b...8273,151,5,1
0xb393...eda2,164,5,1
0x7422...b8a7,500,4,2
0xb90b...897c,151,5,1
0xb0f7...b223,1057,3,4
0xc724...8fc4,150,5,1
0x8d11...898a,203,5,1
0x4596...bb2a,152,5,1
0x665c...0426,151,5,1
0x622d...056e,170,5,1
0x959a...4ed0,150,5,1
0x3d2c...faac,150,5,1
0x1fb9...5ac0,150,5,1
0x20ad...9e61,159,5,1
0xcc4e...1949,256,5,1
0xf4b5...0e48,716,4,2
0x4660...9980,500,4,2
0x2f06...16c5,188,5,1
0x7f22...62e3,151,5,1
0xaec8...3eb3,151,5,1
0x1150...e5a8,150,5,1
0x6b75...3987,150,5,1
0xd29f...92fc,500,4,2
0x6932...1424,224,5,1
0x8c4c...dd4e,505,4,2
0xd034...8c42,151,5,1
0x6b12...5328,151,5,1
0x6f29...28bc,500,4,2
0xf64d...09b0,243,5,1
0x03d4...401e,500,4,2
0x81a4...59ec,190,5,1
0x31de...e7c8,157,5,1
0x09a8...1e16,168,5,1
0x2689...9245,150,5,1
0x80d5...ef9a,164,5,1
0x1e34...6ebe,244,5,1
0x9702...7664,161,5,1
0xecf7...4433,150,5,1
0xdc9c...7484,157,5,1
0x8a0a...e2de,150,5,1
0xa4a7...f3e6,501,4,2
0x22c4...73f0,200,5,1
0xc1ef...3e83,157,5,1
0x73e5...48a7,502,4,2
0x4186...8cff,151,5,1
0x535a...7a51,150,5,1
0xa767...799c,150,5,1
0x0c96...bada,150,5,1
0x6004...0ab9,151,5,1
0x03c6...4f17,282,5,1
0x8457...8794,151,5,1
0x0b40...4f11,298,5,1
0xdabc...c51f,164,5,1
0xfbde...b2a2,150,5,1
0x60dd...2d44,150,5,1
0xf6b9...aa1c,151,5,1
0x6ee7...e89c,614,4,2
0xf002...dd0e,150,5,1
0xc8e0...b819,168,5,1
0x168b...6033,150,5,1
0x811d...dca6,214,5,1
0xc29c...9496,153,5,1
0xb017...4548,152,5,1
0xa502...1c4d,268,5,1
0xfd31...7030,151,5,1
0x8cc4...2a23,169,5,1
0x9ba9...fe11,236,5,1
0x89a8...5b0d,246,5,1
0xfaf2...d1c6,250,5,1
0x2f54...4c1d,158,5,1
0x2888...3eda,513,4,2
0x9a63...9976,156,5,1
0x2486...2b09,196,5,1
0x0962...7375,354,5,1
0x3e5a...fb5d,153,5,1
0x1443...71c1,273,5,1
0x7f70...2854,155,5,1
0xe91f...feb7,155,5,1
0xb6ae...e316,160,5,1
0x2871...95af,154,5,1
0x9969...91e6,185,5,1
0x7a01...6b01,253,5,1
0xcce0...0053,150,5,1
0x76dd...8821,150,5,1
0x1563...5ba0,166,5,1
0xe8fb...8a09,510,4,2
0xce6d...6059,155,5,1
0x3243...904c,203,5,1
0x9a86...3bb1,152,5,1
0x9646...fcd7,154,5,1
0xa6ba...6cdb,195,5,1
0x3a4a...e3d6,180,5,1
0x09f1...b3c9,504,4,2
0x6b04...df93,273,5,1
0x891e...5c44,186,5,1
0x9bed...1d0d,150,5,1
0x38ed...7314,150,5,1
0xf3b0...ede6,183,5,1
0x0837...d50f,152,5,1
0x006f...60ee,152,5,1
0x1682...4efb,216,5,1
0xc43e...ffdc,171,5,1
0xcbbd...c2af,505,4,2
0x1f2e...5ad2,151,5,1
0x671f...634f,150,5,1
0x86fe...f277,152,5,1
0x4660...216f,155,5,1
0xef18...4391,150,5,1
0xfa18...9e26,170,5,1
0x9230...88e2,180,5,1
0x9d27...5d5b,155,5,1
0x0adc...9e94,155,5,1
0x8ae8...eb7e,156,5,1
0xac30...74d0,150,5,1
0x3278...f1d0,150,5,1
0xd145...4745,200,5,1
0x1723...7613,175,5,1
0x46ac...580e,150,5,1
0x9738...782c,176,5,1
0x5602...d96e,200,5,1
0x531c...83d1,256,5,1
0x4c73...9f7f,150,5,1
0xb16e...8397,150,5,1
0xab5a...de7f,153,5,1
0x7a71...ef5c,153,5,1
0x6f2f...1d3c,151,5,1
0xe679...d775,150,5,1
0x745b...e7c3,151,5,1
0xd9cb...c3a0,150,5,1
0xab94...685b,154,5,1
0x23a7...a227,166,5,1
0x531a...bb4f,150,5,1
0x14d4...ca76,150,5,1
0x0290...2271,155,5,1
0x13e0...95b3,150,5,1
0x77ad...18ac,150,5,1
0x82bc...f958,153,5,1
0x2a1b...923a,219,5,1
0x75c9...0fd3,160,5,1
0xc680...687f,384,5,1
0x672c...60e5,157,5,1
0xe92a...9ed0,154,5,1
0xd622...741d,150,5,1
0x4201...4c58,222,5,1
0x93f5...b0ed,157,5,1
0x571a...e2e1,155,5,1
0xaaab...bf32,150,5,1
0xe8fd...88fe,200,5,1
