ETH Address,Stake,Tier,Participation
0xb7a1...1253,1278,3,5
0x00e9...d60a,1000,3,4
0xd4f1...b713,1021,3,4
0xb676...c44c,1000,3,4
0xcda9...12cf,1000,3,4
0x99dd...4093,1010,3,4
0xbce5...0150,1000,3,4
0x18ed...5316,1009,3,4
0x8b78...ec8b,212,5,1
0x980b...53a2,2001,3,8
0xac79...7ea1,1016,3,4
0x9084...9723,175,5,1
0x73b6...82f8,1026,3,4
0xb6fb...bb62,1032,3,4
0x7362...4b22,1000,3,4
0x4254...b20f,1000,3,4
0xefbb...3f86,1000,3,4
0x06a6...ad35,505,4,2
0xc600...127e,1008,3,4
0xf46d...3171,1042,3,4
0xb97a...86c6,500,4,2
0xd8d0...4477,181,5,1
0x7591...c6e2,1001,3,4
0x2af6...a1c1,500,4,2
0x571a...e2e1,155,5,1
0xb6fb...bb62,1032,3,4
0x507e...5d3b,150,5,1
0x8558...e58c,1019,3,4
0x3d16...f0e2,1000,3,4
0x6fd6...d7c7,1000,3,4
0x3dba...e310,1000,3,4
0x79f1...cb4c,1001,3,4
0x5c4e...3f72,501,4,2
0x38d9...e8e3,1004,3,4
0x70cc...c649,1000,3,4
0x3a96...f08c,1001,3,4
0xcbb5...b4c3,150,5,1
0x2765...df73,1005,3,4
0xf20f...1906,1006,3,4
0x5d1a...b6e3,1516,3,6
0x470f...8b95,1038,3,4
0x3567...2dae,500,4,2
0x980b...53a2,2001,3,8
0xb677...7add,1012,3,4
0xf8fc...a8f2,159,5,1
0x148a...e04e,1002,3,4
0xa275...6335,1007,3,4
0x7820...a730,1009,3,4
0x7cdd...a398,1000,3,4
0xf69c...d7ee,200,5,1
0x197f...7d4b,1104,3,4
0xc06f...bb07,1099,3,4
0xa3ca...907d,1010,3,4
0x242f...5d18,1000,3,4
0x2ad9...8d14,1010,3,4
0xf692...425e,1020,3,4
0x49cb...d672,3383,3,13
0x2411...4949,1042,3,4
0xcdd2...be55,360,5,1
0x8d21...7ce0,173,5,1
0x6872...570e,150,5,1
0x2348...35e1,1040,3,4
0x5e5a...e622,500,4,2
0xc20d...ff31,150,5,1
0x4f2e...4360,1150,3,4
0x006f...60ee,152,5,1
0xeb00...11c3,1010,3,4
0x00f3...131b,1000,3,4
0xad36...2b36,1072,3,4
0x13f8...8c18,1000,3,4
0x11fa...f8b7,161,5,1
0x8ca9...45d2,1001,3,4
0x06be...e5eb,1040,3,4
0x53d7...28ac,1000,3,4
0x2dc4...35e7,503,4,2
0xfbde...b2a2,1002,3,4
0x8932...3f12,152,5,1
0xa95f...d3de,514,4,2
0x9054...3e47,1021,3,4
0x4ac4...47b4,527,4,2
0xb2e1...efd2,1250,3,5
0x741c...dc42,156,5,1
0x6632...bc0b,1052,3,4
0xd630...1699,530,4,2
0xd82c...0390,200,5,1
0x8932...fa21,1000,3,4
0x8639...1063,1001,3,4
0x736c...c7b5,501,4,2
0xe3f7...86dc,1010,3,4
0xd32f...41a8,1005,3,4
0x584d...14ac,1025,3,4
0xc95e...3f23,153,5,1
0xd9de...e7e3,162,5,1
0x4268...ecc8,150,5,1
0x3146...af50,1272,3,5
0xb7e0...7c5c,1003,3,4
0xf46d...3171,1042,3,4
0xc73f...3258,1010,3,4
0x6100...9ebf,513,4,2
0x4362...c417,1001,3,4
0x0e26...dadb,1001,3,4
0x61e2...ebf1,1010,3,4
0xb231...528b,151,5,1
0xa417...fb07,1002,3,4
0xdf2e...dc80,1000,3,4
0x648e...0e33,1008,3,4
0x2863...c589,1002,3,4
0x97ec...6050,500,4,2
0x12cf...041b,508,4,2
0xe5c2...4a4c,2070,3,8
0x80f1...ef5c,552,4,2
0x490c...cf40,1000,3,4
0x6265...c58a,1151,3,4
0xfa51...4dff,1033,3,4
0xa3ca...907d,1010,3,4
0xf5d6...610f,1000,3,4
0xe3f7...86dc,1010,3,4
0x4cad...f9be,1543,3,6
0xefbb...3f86,1000,3,4
0x5bb0...10a8,151,5,1
0x0aa4...9580,1005,3,4
0xacbb...0e5a,522,4,2
0xa275...6335,1007,3,4
0x0052...52c1,500,4,2
0x2820...ad30,213,5,1
0x6419...d475,151,5,1
0x6f66...e856,1095,3,4
0xc627...ca7e,1250,3,5
0x704e...5f3c,1005,3,4
0x0b76...5612,150,5,1
0xb7a1...1253,1278,3,5
0x58db...2ba4,157,5,1
0x0538...91b2,1000,3,4
0x648e...0e33,1008,3,4
0xc404...a385,1001,3,4
0x9d2e...bbe6,500,4,2
0x2348...35e1,1040,3,4
0xdf2e...dc80,1000,3,4
0x34dc...a523,1008,3,4
0x0538...91b2,1000,3,4
0x26da...c726,1094,3,4
0x416b...6730,1000,3,4
0xacf1...53c2,159,5,1
0x49cb...d672,3383,3,13
0x21f2...b313,1004,3,4
0xc74d...77f0,1000,3,4
0x712a...b78e,156,5,1
0x39a9...586a,1002,3,4
0xa95f...d3de,514,4,2
0xdf5d...2989,381,5,1
0xbf86...74cb,1000,3,4
0x1563...5ba0,501,4,2
0x7362...4b22,1000,3,4
0x6934...9345,150,5,1
0xc445...f9e7,1273,3,5
0xf8d2...9e71,1015,3,4
0xc404...a385,1001,3,4
0xb1c8...7eae,500,4,2
0x0500...b9c4,2265,3,9
0x53d7...28ac,1000,3,4
0xbfad...ad6c,1000,3,4
0x1920...6546,1955,3,7
0xc445...f9e7,1273,3,5
0xd0f5...7912,1015,3,4
0x242f...5d18,1000,3,4
0x3dba...e310,1000,3,4
0x87f5...a695,1033,3,4
0xc205...1bda,1027,3,4
0x7841...8dbc,1000,3,4
0xcfbe...cf5c,1042,3,4
0xd0f5...7912,1015,3,4
0xf692...425e,1020,3,4
0x914d...0774,504,4,2
0x7591...c6e2,1001,3,4
0x7934...be39,1118,3,4
0x5a01...0760,1000,3,4
0xf4b0...5bad,518,4,2
0x7e5e...7eb6,153,5,1
0x0456...f294,344,5,1
0xb676...c44c,1000,3,4
0xe0c2...5e2b,2750,3,11
0x416b...6730,1000,3,4
0x8f86...0fb2,1315,3,5
0xfde6...408b,1002,3,4
0x49cb...d672,3383,3,13
0xe0c2...5e2b,2750,3,11
0x8571...49ce,500,4,2
0xb7e0...7c5c,1003,3,4
0x00e9...d60a,1000,3,4
0x4448...07ee,1036,3,4
0x81e3...4f5f,1000,3,4
0x1708...f578,1018,3,4
0xc627...ca7e,1250,3,5
0x3a09...9cc5,1006,3,4
0x61f4...75d3,1002,3,4
0x6b2b...fb65,1016,3,4
0x8558...e58c,1019,3,4
0xb57b...35c8,209,5,1
0x1536...221e,152,5,1
0x00ac...d697,2081,3,8
0x8d60...3fa2,1010,3,4
0xf5b1...8229,199,5,1
0x350a...ba66,1027,3,4
0x3958...f104,150,5,1
0x10c8...7816,150,5,1
0x7591...c6e2,1001,3,4
0xdeb2...7a87,1001,3,4
0xd3ae...77e7,1004,3,4
0x53d7...28ac,1000,3,4
0x00ac...d697,2081,3,8
0x090c...5f2c,1021,3,4
0x49cb...d672,3383,3,13
0xed42...dc6d,1016,3,4
0xf6b9...aa1c,151,5,1
0x7b10...cba6,1000,3,4
0x1920...6546,1955,3,7
0xd552...cf84,500,4,2
0x7c5a...2afe,174,5,1
0xe5c3...20b6,160,5,1
0x9702...7664,161,5,1
0x5c50...437c,1050,3,4
0xd51a...98ff,1002,3,4
0x6eb4...03e4,2000,3,8
0x833d...29bf,1074,3,4
0xd434...bc86,1150,3,4
0xe0c2...5e2b,2750,3,11
0x7cbd...d05d,2001,3,8
0xf097...610e,1000,3,4
0x11c7...b2e0,500,4,2
0xdb9d...37ca,1004,3,4
0x6be2...8b26,150,5,1
0x586b...4f10,503,4,2
0x584d...14ac,1025,3,4
0x8c4c...dd4e,505,4,2
0x2521...1a80,500,4,2
0x1708...f578,1018,3,4
0xb737...a2a4,1000,3,4
0x41ad...c4fa,153,5,1
0xb97a...86c6,500,4,2
0x980b...53a2,2001,3,8
0xd552...cf84,500,4,2
0xb463...22c9,500,4,2
0x8d60...3fa2,1010,3,4
0xe5c2...4a4c,2070,3,8
0xdf2e...dc80,1000,3,4
0x8c43...872a,1021,3,4
0x95f4...3b04,1009,3,4
0x6437...c60e,1000,3,4
0xc495...4a36,1009,3,4
0xad3f...6606,519,4,2
0x68da...8e9a,1000,3,4
0xb677...7add,1012,3,4
0x85b8...c928,1095,3,4
0xb223...9f2c,150,5,1
0xc304...3fb5,1000,3,4
0x4225...20da,1000,3,4
0x93f5...b0ed,157,5,1
0x26da...c726,1094,3,4
0x2b2d...4b9a,500,4,2
0x6f66...e856,1095,3,4
0x6adc...08fc,150,5,1
0x581b...c615,500,4,2
0xcee4...68aa,1005,3,4
0x0d97...56d1,150,5,1
0x3a73...4ad7,1028,3,4
0xb133...4f3a,183,5,1
0xc697...5e0e,1007,3,4
0xdf3f...0404,1000,3,4
0x685c...8bc9,598,4,2
0x3dc4...51cf,501,4,2
0x2348...35e1,1040,3,4
0xd9c9...67d9,1000,3,4
0xf361...b5bb,160,5,1
0x7c72...8797,150,5,1
0x86bf...743b,1000,3,4
0x6632...bc0b,1052,3,4
0x4ac4...47b4,527,4,2
0xc5f1...8a0a,500,4,2
0x4b54...36a0,503,4,2
0xdb3b...58a4,1001,3,4
0x5c98...e3cb,1549,3,6
0x49cb...d672,3383,3,13
0xdb3b...58a4,1001,3,4
0x3bb1...b618,1000,3,4
0xc37e...2ca7,1000,3,4
0x2ad9...8d14,1010,3,4
0x774f...991c,154,5,1
0x626f...8ab0,1010,3,4
0x4a9c...cb66,151,5,1
0xf18c...e9ff,1003,3,4
0xc37e...2ca7,1000,3,4
0x5ffc...aa6c,1000,3,4
0xcd10...bd42,1000,3,4
0x71c0...18ba,501,4,2
0xc832...0a0e,507,4,2
0xbcfd...a7ff,1559,3,6
0xaa97...b82d,150,5,1
0x1f67...fd21,511,4,2
0x4362...c417,1001,3,4
0x71ec...d3be,150,5,1
0xc3c9...00a5,500,4,2
0x7b10...cba6,1000,3,4
0xf3cc...48b3,1016,3,4
0xd9b7...01be,500,4,2
0xfe84...8cb8,1000,3,4
0x2af4...b350,1010,3,4
0x43ba...7162,1014,3,4
0x490c...cf40,1000,3,4
0x591b...e4be,501,4,2
0xe011...5b54,1000,3,4
0xe483...5011,150,5,1
0xb2e1...efd2,1250,3,5
0xf052...c987,150,5,1
0x8f99...3fe9,150,5,1
0xee15...420b,1006,3,4
0x4e65...c954,1000,3,4
0x45ba...cba6,1000,3,4
0x9c4c...f509,1001,3,4
0x2b67...358f,1010,3,4
0x32d5...5c8e,1018,3,4
0xf0ce...5cd8,165,5,1
0xabdb...e5cf,214,5,1
0xce6c...6894,1000,3,4
0x39a9...586a,1002,3,4
0x118e...d504,500,4,2
0xc697...5e0e,1007,3,4
0x0cbf...d692,1109,3,4
0xd915...83fc,1000,3,4
0x6a5f...ccd4,1000,3,4
0x1785...bbdd,1005,3,4
0x7427...3f3e,157,5,1
0x584d...14ac,1025,3,4
0xe771...b807,1107,3,4
0x422c...c5dd,1000,3,4
0xdc9c...7484,157,5,1
0x21f2...b313,1004,3,4
0xde78...9c71,1023,3,4
0xaf03...87af,1005,3,4
0x6eb4...03e4,2000,3,8
0x5d1a...b6e3,1516,3,6
0x8c43...872a,1021,3,4
0x844e...b353,502,4,2
0xf4b0...5bad,518,4,2
0xd915...83fc,1000,3,4
0x8d60...3fa2,1010,3,4
0xfd18...4a01,152,5,1
0xb5cf...e28f,150,5,1
0x350a...ba66,1027,3,4
0x18ed...5316,1009,3,4
0x6f83...ab5c,151,5,1
0x23f8...0724,150,5,1
0x6eb4...03e4,2000,3,8
0xa417...fb07,1002,3,4
0x3d16...f0e2,1000,3,4
0x34b0...2bf8,502,4,2
0x3bb1...b618,1000,3,4
0xc06f...bb07,1099,3,4
0x8e5e...a80f,1010,3,4
0x2a1b...923a,219,5,1
0xce78...d8fa,651,4,2
0x630c...1010,170,5,1
0xeaf5...0fe1,500,4,2
0xdb3b...58a4,1001,3,4
0xd114...b6c4,1369,3,5
0xce6c...6894,1000,3,4
0x45ba...cba6,1000,3,4
0xa6c0...1170,150,5,1
0x5ffc...aa6c,1000,3,4
0x3bb1...b618,1000,3,4
0x4a51...6b04,503,4,2
0xbf86...74cb,1000,3,4
0x4f7c...30d7,346,5,1
0x6eb4...03e4,2000,3,8
0x608b...dc47,500,4,2
0x573f...9ce1,150,5,1
0x85b8...c928,1095,3,4
0x1190...b27f,750,4,2
0x3a4a...e3d6,180,5,1
0x542a...11e8,721,4,2
0xf5d6...610f,1000,3,4
0x53c4...acda,1000,3,4
0x4502...ba5e,180,5,1
0x1ca8...1f2a,151,5,1
0xd114...b6c4,1369,3,5
0x2a8b...be2f,150,5,1
0x005c...c6ed,504,4,2
0xc723...3890,151,5,1
0xa57c...0d73,1001,3,4
0x53c4...acda,1000,3,4
0x45ba...cba6,1000,3,4
0x6eb4...03e4,2000,3,8
0xed6e...e1b4,1000,3,4
0x7c0d...2e22,223,5,1
0xed42...dc6d,1016,3,4
0xefbb...3f86,1000,3,4
0x00ac...d697,2081,3,8
0x3ed1...d451,1084,3,4
0xdeb2...7a87,1001,3,4
0x18ed...5316,1009,3,4
0x754a...e5c1,1553,3,6
0x79f1...cb4c,1001,3,4
0xa55f...d148,155,5,1
0x6516...4073,184,5,1
0xcad3...700b,1013,3,4
0xdeb2...7a87,1001,3,4
0x9a08...7205,1006,3,4
0xa674...504c,1010,3,4
0x470f...8b95,1038,3,4
0x30ee...19e7,150,5,1
0x252e...8586,1064,3,4
0xe232...f822,500,4,2
0x1c72...03a2,1045,3,4
0x947f...74d2,2263,3,9
0xa4a7...f3e6,1001,3,4
0x8932...fa21,1000,3,4
0x70e3...3ab5,200,5,1
0xd630...1699,530,4,2
0x5c50...437c,1050,3,4
0xe81f...4dd5,493,5,1
0x7bbc...eadf,500,4,2
0xc24d...27e8,1000,3,4
0x0aa4...9580,1005,3,4
0x7161...120e,153,5,1
0x79fd...cae3,155,5,1
0xcfbe...cf5c,1042,3,4
0xbcf1...8bf7,1011,3,4
0x97d3...a281,1001,3,4
0x4fbc...90e1,2029,3,8
0xb117...1432,1035,3,4
0xee15...420b,1006,3,4
0xbe68...d837,151,5,1
0xe3b7...393f,155,5,1
0x8f86...0fb2,1315,3,5
0xc495...4a36,1009,3,4
0xc495...4a36,1009,3,4
0xd3ae...77e7,1004,3,4
0xed42...dc6d,1016,3,4
0x4047...697b,150,5,1
0x68da...8e9a,1000,3,4
0x6ac6...680b,1000,3,4
0xef59...d3db,150,5,1
0x32d5...5c8e,1018,3,4
0x09f1...b3c9,504,4,2
0xee5e...d4b4,1007,3,4
0xf20f...1906,1006,3,4
0xcee7...35b3,1000,3,4
0x8016...c8b6,500,4,2
0x831c...c4e7,1002,3,4
0x8fb0...b198,168,5,1
0xbfad...ad6c,1000,3,4
0xe5c2...4a4c,2070,3,8
0x1c72...03a2,1045,3,4
0x4ee0...3d17,1005,3,4
0x4ee0...3d17,1005,3,4
0x7934...be39,1118,3,4
0x6a75...f6c0,696,4,2
0x0f85...c617,505,4,2
0x6d6d...8855,518,4,2
0xaf03...87af,1005,3,4
0x1e9b...72d4,501,4,2
0x6796...8ee6,150,5,1
0x0c96...bada,150,5,1
0x3a73...4ad7,1028,3,4
0x5821...f1f6,1002,3,4
0x2765...df73,1005,3,4
0xf1e2...6129,1001,3,4
0x7f1b...4bfa,1000,3,4
0xd4ad...740d,1050,3,4
0xee15...420b,1006,3,4
0x6a75...f6c0,696,4,2
0x1920...6546,1955,3,7
0x1c72...03a2,1045,3,4
0xd6a5...ba07,501,4,2
0xf7e1...38f6,1005,3,4
0x23c7...7f2d,168,5,1
0x9530...6cfa,510,4,2
0xfa51...4dff,1033,3,4
0x6437...c60e,1000,3,4
0xc9e6...a009,500,4,2
0x8e5e...a80f,1010,3,4
0x2af4...b350,1010,3,4
0xb187...a919,506,4,2
0xacbb...0e5a,522,4,2
0x3243...904c,203,5,1
0x4e66...db70,150,5,1
0x52f8...7434,150,5,1
0xac79...7ea1,1016,3,4
0xec81...4845,1050,3,4
0x3a96...f08c,1001,3,4
0xcee4...68aa,1005,3,4
0x86bf...743b,1000,3,4
0x9617...d0de,1000,3,4
0x95f4...3b04,1009,3,4
0x5821...f1f6,1002,3,4
0x4fbc...90e1,2029,3,8
0x3a73...4ad7,1028,3,4
0x8bfb...2558,1007,3,4
0xb7a1...1253,1278,3,5
0x0610...4e74,1013,3,4
0xe5c2...4a4c,2070,3,8
0x1708...f578,1018,3,4
0x465d...d894,514,4,2
0xf8d2...9e71,1015,3,4
0x8ceb...f1ee,1009,3,4
0x9264...e2d8,1001,3,4
0x242f...5d18,1000,3,4
0xe3f7...86dc,1010,3,4
0x648e...0e33,1008,3,4
0xc526...4cd3,506,4,2
0xe209...242f,162,5,1
0xee5e...d4b4,1007,3,4
0xbce5...0150,1000,3,4
0x2c0b...afc3,1001,3,4
0xacf1...c686,165,5,1
0x88f3...a870,150,5,1
0xc832...0a0e,507,4,2
0xb959...9e3e,151,5,1
0xe011...5b54,1000,3,4
0xce6c...6894,1000,3,4
0x0382...9c73,1002,3,4
0x8639...1063,1001,3,4
0x3ed1...d451,1084,3,4
0x4cad...f9be,1543,3,6
0xfaf2...d1c6,250,5,1
0x34cb...1d0d,509,4,2
0x66be...5347,517,4,2
0x88bf...6ad3,226,5,1
0x6641...e72e,1002,3,4
0xb677...7add,1012,3,4
0x4cf2...f852,1013,3,4
0x005c...c6ed,504,4,2
0x55b9...20f7,500,4,2
0x7af5...40ec,154,5,1
0x5e5a...e622,500,4,2
0x70cc...c649,1000,3,4
0x73b6...82f8,1026,3,4
0xb1c8...7eae,500,4,2
0x1920...6546,1955,3,7
0x0382...9c73,1002,3,4
0x0752...c807,501,4,2
0x197f...7d4b,1104,3,4
0x32d5...5c8e,1018,3,4
0x03c6...4f17,282,5,1
0x00c1...6ad0,209,5,1
0xdeb2...7a87,1001,3,4
0xcad3...700b,1013,3,4
0xc1de...41b7,520,4,2
0xf7e1...38f6,1005,3,4
0xc37e...2ca7,1000,3,4
0x9ec3...d999,1009,3,4
0x977b...772c,500,4,2
0xa5cb...0e06,538,4,2
0x0885...9526,183,5,1
0x68da...8e9a,1000,3,4
0xcee7...35b3,1000,3,4
0xfff5...b455,1010,3,4
0x140e...d5aa,503,4,2
0x1643...fb98,1020,3,4
0x1e60...ccfa,150,5,1
0xc8a9...5204,156,5,1
0xfe37...9f2a,1003,3,4
0x3fb9...80b2,150,5,1
0xb6fb...bb62,1032,3,4
0x9165...e6a0,155,5,1
0x0aa4...9580,1005,3,4
0xf5d6...610f,1000,3,4
0x5c50...437c,1050,3,4
0xa674...504c,1010,3,4
0xbcfd...a7ff,1559,3,6
0x6a5f...ccd4,1000,3,4
0x9c53...3a13,515,4,2
0x8f86...0fb2,1315,3,5
0x00f3...131b,1000,3,4
0xf7e1...38f6,1005,3,4
0x11c0...04f6,1130,3,4
0xde8f...198b,158,5,1
0x71f4...0bf8,1105,3,4
0xb9fd...1c40,1001,3,4
0x0cb0...59c8,503,4,2
0x090c...5f2c,1021,3,4
0xfaca...8884,1740,3,6
0x7934...be39,1118,3,4
0x252e...8586,1064,3,4
0xe5c2...4a4c,2070,3,8
0xf6dc...068d,162,5,1
0x704e...5f3c,1005,3,4
0x57fb...cbbb,2006,3,8
0xc74d...77f0,1000,3,4
0x6641...e72e,1002,3,4
0x3667...f4b8,158,5,1
0xb1c7...38e3,1000,3,4
0xc304...3fb5,1000,3,4
0x41f2...e9b7,1000,3,4
0xb0ba...e57e,150,5,1
0xa403...bc0f,1000,3,4
0x0500...b9c4,2265,3,9
0x6932...1424,224,5,1
0x9ec3...d999,1009,3,4
0x891e...5c44,186,5,1
0x38d9...e8e3,1004,3,4
0xf46d...3171,1042,3,4
0x8bfb...2558,1007,3,4
0xbf8b...8549,500,4,2
0x947f...74d2,2263,3,9
0x977b...772c,500,4,2
0x4cad...f9be,1543,3,6
0x3a96...f08c,1001,3,4
0x25e5...5a2f,245,5,1
0xb83d...cc34,181,5,1
0x0e4f...e6f8,505,4,2
0x8639...1063,1001,3,4
0x4ee0...3d17,1005,3,4
0x844e...b353,502,4,2
0xd3ae...77e7,1004,3,4
0x7934...be39,1118,3,4
0x0a51...5773,1034,3,4
0x8b96...4476,150,5,1
0x0f85...c617,505,4,2
0xb9fd...1c40,1001,3,4
0x1f67...fd21,511,4,2
0x82b4...c00b,150,5,1
0x9fbf...f1df,150,5,1
0xb132...3ec5,1000,3,4
0xbdcb...0e9d,502,4,2
0x79f1...cb4c,1001,3,4
0xd434...bc86,1150,3,4
0x81e3...4f5f,1000,3,4
0x8639...1063,1001,3,4
0x9a08...7205,1006,3,4
0xb737...a2a4,1000,3,4
0x0717...a857,1000,3,4
0xa57c...0d73,1001,3,4
0xd546...2354,501,4,2
0x35ad...7204,652,4,2
0xd32f...41a8,1005,3,4
0x2c0b...afc3,1001,3,4
0x422c...c5dd,1000,3,4
0xd3ae...77e7,1004,3,4
0xe0c2...5e2b,2750,3,11
0x2b09...f7e2,187,5,1
0x52ce...122c,510,4,2
0x088d...bca6,1019,3,4
0x579a...d5e5,1002,3,4
0xbcfd...a7ff,1559,3,6
0x947f...74d2,2263,3,9
0x980b...53a2,2001,3,8
0xdb9d...37ca,1004,3,4
0xae59...83c2,1408,3,5
0xa4a7...f3e6,1001,3,4
0x685c...8bc9,598,4,2
0x4fbc...90e1,2029,3,8
0xbce5...0150,1000,3,4
0x0955...26c1,168,5,1
0x1785...bbdd,1005,3,4
0xbefc...db98,1042,3,4
0x2863...c589,1002,3,4
0x794c...7bbe,150,5,1
0xc464...8e5f,1071,3,4
0x090c...5f2c,1021,3,4
0x00e9...d60a,1000,3,4
0xbcf1...8bf7,1011,3,4
0xf813...9797,510,4,2
0x947f...74d2,2263,3,9
0x1089...4b57,154,5,1
0x9b8e...6f68,156,5,1
0x3146...af50,1272,3,5
0xd114...b6c4,1369,3,5
0x00ac...d697,2081,3,8
0x79d8...acf9,500,4,2
0x4e65...c954,1000,3,4
0x9617...d0de,1000,3,4
0xad36...2b36,1072,3,4
0x4fbc...90e1,2029,3,8
0x876c...8f48,150,5,1
0x3aab...f261,153,5,1
0x80f1...ef5c,552,4,2
0xf3cc...48b3,1016,3,4
0x8c43...872a,1021,3,4
0x18ed...5316,1009,3,4
0xc74d...77f0,1000,3,4
0x13e0...95b3,150,5,1
0x7362...4b22,1000,3,4
0x088d...bca6,1019,3,4
0x73b6...82f8,1026,3,4
0x32c7...2e94,203,5,1
0x586b...4f10,503,4,2
0xaf03...87af,1005,3,4
0x197f...7d4b,1104,3,4
0xfbde...b2a2,1002,3,4
0x7841...8dbc,1000,3,4
0x9305...6f93,300,5,1
0xdaab...4363,501,4,2
0x9bcd...d353,150,5,1
0x0dfd...ee28,516,4,2
0xfb34...3413,500,4,2
0x7a04...3fa2,500,4,2
0xb676...c44c,1000,3,4
0xb737...a2a4,1000,3,4
0x49cb...d672,3383,3,13
0xd4f1...b713,1021,3,4
0x68b3...16db,674,4,2
0x34dc...a523,1008,3,4
0xee5e...d4b4,1007,3,4
0x4f21...d00e,1007,3,4
0xc404...a385,1001,3,4
0x947f...74d2,2263,3,9
0x7cdd...a398,1000,3,4
0x10f1...83b7,501,4,2
0xe859...05af,501,4,2
0xfa9d...ca46,150,5,1
0x398e...2a18,151,5,1
0x4fbc...90e1,2029,3,8
0x448b...7f83,150,5,1
0x4254...b20f,1000,3,4
0x3a09...9cc5,1006,3,4
0xc066...bc28,150,5,1
0x1920...6546,1955,3,7
0x933d...b244,1077,3,4
0xf21c...5cc8,1001,3,4
0x9a08...7205,1006,3,4
0x5a01...0760,1000,3,4
0x95f4...3b04,1009,3,4
0x70cc...c649,1000,3,4
0x7cbd...d05d,2001,3,8
0x4f2e...4360,1150,3,4
0xb676...c44c,1000,3,4
0x4fbc...90e1,2029,3,8
0x6c17...a444,1000,3,4
0xecd6...f9a4,600,4,2
0x704e...5f3c,1005,3,4
0x2dc4...35e7,503,4,2
0xd5b5...6d37,158,5,1
0x53c4...acda,1000,3,4
0x49cb...d672,3383,3,13
0x68a1...23cc,150,5,1
0xcfbe...cf5c,1042,3,4
0x831c...c4e7,1002,3,4
0x26da...c726,1094,3,4
0xeaf5...0fe1,500,4,2
0xbfad...ad6c,1000,3,4
0x7591...c6e2,1001,3,4
0x6a5f...ccd4,1000,3,4
0x0500...b9c4,2265,3,9
0x485e...cbcc,184,5,1
0x8a30...bfc8,501,4,2
0xc205...1bda,1027,3,4
0xb6e3...9051,150,5,1
0xa275...6335,1007,3,4
0x183e...120e,1006,3,4
0x6fbb...6167,500,4,2
0x41f2...e9b7,1000,3,4
0x5390...462f,503,4,2
0x831c...c4e7,1002,3,4
0xa43d...df25,501,4,2
0x53d7...28ac,1000,3,4
0x0717...a857,1000,3,4
0xf1e2...6129,1001,3,4
0x5602...6791,1005,3,4
0xc9e6...a009,500,4,2
0x7a71...ef5c,153,5,1
0xc73f...3258,1010,3,4
0xb6fb...bb62,1032,3,4
0xc464...8e5f,1071,3,4
0x607c...393d,506,4,2
0xa57c...0d73,1001,3,4
0x5bd0...eb8e,500,4,2
0x8ceb...f1ee,1009,3,4
0xe7db...e399,150,5,1
0xf8d2...9e71,1015,3,4
0x4693...b6df,213,5,1
0x2a58...d205,150,5,1
0x8558...e58c,1019,3,4
0x3146...af50,1272,3,5
0x43ba...7162,1014,3,4
0xb9fd...1c40,1001,3,4
0xe5f4...a171,165,5,1
0x9c4c...f509,1001,3,4
0x7362...4b22,1000,3,4
0x2239...8d3e,152,5,1
0x210f...0d7a,155,5,1
0xa03c...0e9e,500,4,2
0x3aed...091a,407,5,1
0x49cb...d672,3383,3,13
0xfff5...b455,1010,3,4
0xcad3...700b,1013,3,4
0x5c98...e3cb,1549,3,6
0x7cbd...d05d,2001,3,8
0x93cf...f568,1010,3,4
0xcb7e...316b,150,5,1
0x579a...d5e5,1002,3,4
0xfe84...8cb8,1000,3,4
0x4186...8cff,151,5,1
0x2ab9...e2dc,1072,3,4
0xd32f...41a8,1005,3,4
0xf20f...1906,1006,3,4
0x1942...a5bf,151,5,1
0x9121...39f5,510,4,2
0x980b...53a2,2001,3,8
0x2b2d...4b9a,500,4,2
0x896b...d2c8,505,4,2
0x4225...20da,1000,3,4
0x99dd...4093,1010,3,4
0xaee9...f049,500,4,2
0x8f7a...70e4,500,4,2
0x7cbd...d05d,2001,3,8
0xdb9d...37ca,1004,3,4
0x933d...b244,1077,3,4
0x0e26...dadb,1001,3,4
0x2b67...358f,1010,3,4
0x57fb...cbbb,2006,3,8
0xd30c...7967,2175,3,8
0x1708...f578,1018,3,4
0xb6ae...e316,160,5,1
0x6632...bc0b,1052,3,4
0xc8bf...ce63,150,5,1
0xb132...3ec5,1000,3,4
0x4e65...c954,1000,3,4
0x02c2...b179,1000,3,4
0xbcfd...a7ff,1559,3,6
0x8bfb...2558,1007,3,4
0x301e...d2c2,160,5,1
0x0ba9...e8f5,504,4,2
0x2765...df73,1005,3,4
0x2af6...a1c1,500,4,2
0x99dd...4093,1010,3,4
0x49cb...d672,3383,3,13
0x4fbc...90e1,2029,3,8
0xfbde...b2a2,1002,3,4
0x38d9...e8e3,1004,3,4
0xbf8b...8549,500,4,2
0x3ed1...d451,1084,3,4
0xc29c...9496,153,5,1
0x1371...befb,1000,3,4
0x607c...393d,506,4,2
0x3a73...4ad7,1028,3,4
0x0466...be97,547,4,2
0x0717...a857,1000,3,4
0x5bff...9ef5,163,5,1
0x1563...5ba0,501,4,2
0x584d...14ac,1025,3,4
0x3dc4...51cf,501,4,2
0xcda9...12cf,1000,3,4
0xb29d...3a3b,1001,3,4
0x140e...d5aa,503,4,2
0x5072...9de1,1069,3,4
0xd915...83fc,1000,3,4
0x422c...c5dd,1000,3,4
0x6ac6...680b,1000,3,4
